type,combination,iteration,totalDependencies,totalNodes,decisionDependencies,accuracy,truePositive,falseNegative,falsePositive,trueNegative,runtime
0,13,9,1,16,1,0.985,15.0,1.0,0.0,182.0,0.36412549018859863
0,13,10,1,16,1,0.985,16.0,0.0,1.0,181.0,0.37129902839660645
0,13,11,1,16,1,0.98,19.0,1.0,1.0,177.0,0.37543320655822754
0,13,12,1,16,1,0.98,19.0,2.0,0.0,177.0,0.35695958137512207
0,13,13,1,16,1,0.985,16.0,0.0,1.0,181.0,0.3577301502227783
0,13,14,1,16,1,0.985,18.0,1.0,0.0,179.0,0.44297075271606445
0,13,15,1,16,1,0.985,18.0,1.0,0.0,179.0,0.37897825241088867
0,13,16,1,16,1,0.985,15.0,1.0,0.0,182.0,0.3692629337310791
0,13,17,1,16,1,0.985,26.0,1.0,0.0,171.0,0.37639284133911133
0,13,18,1,16,1,0.98,12.0,2.0,0.0,184.0,0.39171361923217773
0,13,19,1,16,1,0.98,24.0,1.0,1.0,172.0,0.3848586082458496
0,13,20,1,16,1,0.98,22.0,2.0,0.0,174.0,0.3619649410247803
0,13,21,1,16,1,0.985,13.0,1.0,0.0,184.0,0.3740558624267578
0,13,22,1,16,1,0.985,22.0,1.0,0.0,175.0,0.3580477237701416
0,13,23,1,16,1,0.985,20.0,1.0,0.0,177.0,0.38504958152770996
0,13,24,1,16,1,0.99,17.0,0.0,0.0,181.0,0.3600020408630371
0,14,0,1,17,1,0.98,135.0,1.0,1.0,61.0,0.37031054496765137
0,14,1,1,17,1,0.965,132.0,2.0,3.0,61.0,0.3670966625213623
0,14,2,1,17,1,0.975,137.0,2.0,1.0,58.0,0.3722665309906006
0,14,3,1,17,1,0.975,137.0,1.0,2.0,58.0,0.35855937004089355
0,14,4,1,17,1,0.98,140.0,0.0,2.0,56.0,0.3712754249572754
0,14,5,1,17,1,0.97,148.0,3.0,1.0,46.0,0.36934685707092285
0,14,6,1,17,1,0.975,141.0,0.0,3.0,54.0,0.3803212642669678
0,14,7,1,17,1,0.975,143.0,1.0,2.0,52.0,0.36264491081237793
0,14,8,1,17,1,0.985,135.0,0.0,1.0,62.0,0.37462759017944336
0,14,9,1,17,1,0.98,141.0,1.0,1.0,55.0,0.37758731842041016
0,14,10,1,17,1,0.975,146.0,2.0,1.0,49.0,0.3580770492553711
0,14,11,1,17,1,0.97,132.0,2.0,2.0,62.0,0.37796926498413086
0,14,12,1,17,1,0.97,129.0,4.0,0.0,65.0,0.36594533920288086
0,14,13,1,17,1,0.975,140.0,2.0,1.0,55.0,0.3673102855682373
0,14,14,1,17,1,0.975,142.0,1.0,2.0,53.0,0.38410496711730957
0,14,15,1,17,1,0.98,147.0,0.0,2.0,49.0,0.3714137077331543
0,14,16,1,17,1,0.975,135.0,2.0,1.0,60.0,0.38086867332458496
0,14,17,1,17,1,0.98,134.0,0.0,2.0,62.0,0.36338281631469727
0,14,18,1,17,1,0.985,155.0,0.0,1.0,42.0,0.41269659996032715
0,14,19,1,17,1,0.98,139.0,1.0,1.0,57.0,0.3744170665740967
0,14,20,1,17,1,0.98,152.0,2.0,0.0,44.0,0.36698436737060547
0,14,21,1,17,1,0.985,139.0,0.0,1.0,58.0,0.37047767639160156
0,14,22,1,17,1,0.97,141.0,3.0,1.0,53.0,0.37737321853637695
0,14,23,1,17,1,0.985,140.0,1.0,0.0,57.0,0.36378002166748047
0,14,24,1,17,1,0.98,144.0,1.0,1.0,52.0,0.3910515308380127
0,15,0,1,18,1,0.97,46.0,4.0,0.0,148.0,0.39675140380859375
0,15,1,1,18,1,0.98,44.0,2.0,0.0,152.0,0.38520359992980957
0,15,2,1,18,1,0.98,46.0,2.0,0.0,150.0,0.38461780548095703
0,15,3,1,18,1,0.98,46.0,2.0,0.0,150.0,0.38283228874206543
0,15,4,1,18,1,0.98,44.0,1.0,1.0,152.0,0.37804675102233887
0,15,5,1,18,1,0.985,50.0,1.0,0.0,147.0,0.40113043785095215
0,15,6,1,18,1,0.985,41.0,1.0,0.0,156.0,0.380068302154541
0,15,7,1,18,1,0.98,50.0,2.0,0.0,146.0,0.3707084655761719
0,15,8,1,18,1,0.975,42.0,0.0,3.0,153.0,0.38524484634399414
0,15,9,1,18,1,0.975,52.0,1.0,2.0,143.0,0.36781764030456543
0,15,10,1,18,1,0.985,43.0,1.0,0.0,154.0,0.36705493927001953
0,15,11,1,18,1,0.985,51.0,1.0,0.0,146.0,0.3500180244445801
0,15,12,1,18,1,0.98,54.0,2.0,0.0,142.0,0.3837771415710449
0,15,13,1,18,1,0.985,42.0,1.0,0.0,155.0,0.3759171962738037
0,15,14,1,18,1,0.98,40.0,1.0,1.0,156.0,0.3671262264251709
0,15,15,1,18,1,0.985,52.0,1.0,0.0,145.0,0.3836805820465088
0,15,16,1,18,1,0.975,39.0,0.0,3.0,156.0,0.3784201145172119
0,15,17,1,18,1,0.985,48.0,1.0,0.0,149.0,0.4066174030303955
0,15,18,1,18,1,0.98,44.0,0.0,2.0,152.0,0.374788761138916
0,15,19,1,18,1,0.975,49.0,2.0,1.0,146.0,0.37833452224731445
0,15,20,1,18,1,0.97,48.0,1.0,3.0,146.0,0.3865091800689697
0,15,21,1,18,1,0.98,50.0,2.0,0.0,146.0,0.37830233573913574
0,15,22,1,18,1,0.985,39.0,1.0,0.0,158.0,0.3560037612915039
0,15,23,1,18,1,0.985,43.0,1.0,0.0,154.0,0.39070582389831543
0,15,24,1,18,1,0.975,51.0,2.0,1.0,144.0,0.36894702911376953
0,16,0,1,19,1,0.98,127.0,0.0,2.0,69.0,0.38672947883605957
0,16,1,1,19,1,0.98,135.0,1.0,1.0,61.0,0.3746366500854492
0,16,2,1,19,1,0.97,133.0,1.0,3.0,61.0,0.3690152168273926
0,16,3,1,19,1,0.98,122.0,0.0,2.0,74.0,0.37698841094970703
0,16,4,1,19,1,0.975,131.0,2.0,1.0,64.0,0.3673427104949951
0,16,5,1,19,1,0.975,123.0,3.0,0.0,72.0,0.36160826683044434
0,16,6,1,19,1,0.98,138.0,2.0,0.0,58.0,0.37517738342285156
0,16,7,1,19,1,0.98,136.0,0.0,2.0,60.0,0.37978124618530273
0,16,8,1,19,1,0.97,137.0,2.0,2.0,57.0,0.36600184440612793
0,16,9,1,19,1,0.965,129.0,3.0,2.0,64.0,0.36800241470336914
0,16,10,1,19,1,0.975,128.0,1.0,2.0,67.0,0.3748178482055664
0,16,11,1,19,1,0.975,132.0,2.0,1.0,63.0,0.3722958564758301
0,16,12,1,19,1,0.97,130.0,3.0,1.0,64.0,0.37390780448913574
0,16,13,1,19,1,0.975,115.0,0.0,3.0,80.0,0.3832974433898926
0,16,14,1,19,1,0.98,128.0,2.0,0.0,68.0,0.3711576461791992
0,16,15,1,19,1,0.98,128.0,2.0,0.0,68.0,0.37816667556762695
0,16,16,1,19,1,0.975,143.0,0.0,3.0,52.0,0.37841272354125977
0,16,17,1,19,1,0.98,127.0,1.0,1.0,69.0,0.39703917503356934
0,16,18,1,19,1,0.97,120.0,2.0,2.0,74.0,0.4437255859375
0,16,19,1,19,1,0.98,127.0,2.0,0.0,69.0,0.40998244285583496
0,16,20,1,19,1,0.98,137.0,2.0,0.0,59.0,0.3927006721496582
0,16,21,1,19,1,0.97,132.0,1.0,3.0,62.0,0.39335036277770996
0,16,22,1,19,1,0.98,124.0,0.0,2.0,72.0,0.3827393054962158
0,16,23,1,19,1,0.975,144.0,1.0,2.0,51.0,0.3744618892669678
0,16,24,1,19,1,0.975,126.0,3.0,0.0,69.0,0.3716425895690918
0,17,0,1,20,1,0.98,28.0,0.0,2.0,168.0,0.3801274299621582
0,17,1,1,20,1,0.975,30.0,2.0,1.0,165.0,0.3999795913696289
0,17,2,1,20,1,0.985,41.0,1.0,0.0,156.0,0.4020564556121826
0,17,3,1,20,1,0.98,28.0,1.0,1.0,168.0,0.3828928470611572
0,17,4,1,20,1,0.97,34.0,1.0,3.0,160.0,0.3752140998840332
0,17,5,1,20,1,0.965,32.0,0.0,5.0,161.0,0.37673521041870117
0,17,6,1,20,1,0.975,29.0,2.0,1.0,166.0,0.387939453125
0,17,7,1,20,1,0.99,22.0,0.0,0.0,176.0,0.3755030632019043
0,17,8,1,20,1,0.98,26.0,1.0,1.0,170.0,0.3696126937866211
0,17,9,1,20,1,0.975,35.0,2.0,1.0,160.0,0.3870372772216797
0,17,10,1,20,1,0.985,28.0,1.0,0.0,169.0,0.39156508445739746
0,17,11,1,20,1,0.985,33.0,1.0,0.0,164.0,0.36747193336486816
0,17,12,1,20,1,0.985,30.0,0.0,1.0,167.0,0.38309645652770996
0,17,13,1,20,1,0.985,24.0,1.0,0.0,173.0,0.400667667388916
0,17,14,1,20,1,0.985,31.0,0.0,1.0,166.0,0.3776233196258545
0,17,15,1,20,1,0.98,28.0,2.0,0.0,168.0,0.38912487030029297
0,17,16,1,20,1,0.98,27.0,0.0,2.0,169.0,0.36936378479003906
0,17,17,1,20,1,0.985,28.0,1.0,0.0,169.0,0.40493321418762207
0,17,18,1,20,1,0.985,34.0,1.0,0.0,163.0,0.4152381420135498
0,17,19,1,20,1,0.99,36.0,0.0,0.0,162.0,0.39933133125305176
0,17,20,1,20,1,0.985,30.0,1.0,0.0,167.0,0.39901041984558105
0,17,21,1,20,1,0.98,35.0,2.0,0.0,161.0,0.4119539260864258
0,17,22,1,20,1,0.98,22.0,2.0,0.0,174.0,0.3987407684326172
0,17,23,1,20,1,0.975,27.0,1.0,2.0,168.0,0.38213157653808594
0,17,24,1,20,1,0.975,30.0,1.0,2.0,165.0,0.3830993175506592
0,18,0,1,21,1,0.985,11.0,1.0,0.0,186.0,0.37296032905578613
0,18,1,1,21,1,0.985,11.0,0.0,1.0,186.0,0.38150763511657715
0,18,2,1,21,1,0.98,6.0,1.0,1.0,190.0,0.3777134418487549
0,18,3,1,21,1,0.985,9.0,1.0,0.0,188.0,0.4509000778198242
0,18,4,1,21,1,0.985,15.0,1.0,0.0,182.0,0.4386920928955078
0,18,5,1,21,1,0.985,11.0,1.0,0.0,186.0,0.40935707092285156
0,18,6,1,21,1,0.985,5.0,1.0,0.0,192.0,0.6400697231292725
0,18,7,1,21,1,0.985,8.0,1.0,0.0,189.0,0.46081113815307617
0,18,8,1,21,1,0.985,14.0,1.0,0.0,183.0,0.4350926876068115
0,18,9,1,21,1,0.985,12.0,1.0,0.0,185.0,0.4100911617279053
0,18,10,1,21,1,0.985,12.0,1.0,0.0,185.0,0.44057154655456543
0,18,11,1,21,1,0.985,13.0,1.0,0.0,184.0,0.5363707542419434
0,18,12,1,21,1,0.985,17.0,1.0,0.0,180.0,0.4080018997192383
0,18,13,1,21,1,0.985,8.0,1.0,0.0,189.0,0.4133789539337158
0,18,14,1,21,1,0.98,6.0,2.0,0.0,190.0,0.38968920707702637
0,18,15,1,21,1,0.985,5.0,1.0,0.0,192.0,0.4625108242034912
0,18,16,1,21,1,0.98,13.0,2.0,0.0,183.0,0.4544692039489746
0,18,17,1,21,1,0.98,9.0,0.0,2.0,187.0,0.3780953884124756
0,18,18,1,21,1,0.985,7.0,1.0,0.0,190.0,0.6528208255767822
0,18,19,1,21,1,0.985,12.0,1.0,0.0,185.0,0.3850533962249756
0,18,20,1,21,1,0.985,18.0,1.0,0.0,179.0,0.3960883617401123
0,18,21,1,21,1,0.985,6.0,1.0,0.0,191.0,0.4519984722137451
0,18,22,1,21,1,0.985,12.0,1.0,0.0,185.0,0.4091019630432129
0,18,23,1,21,1,0.98,12.0,1.0,1.0,184.0,0.4489593505859375
0,18,24,1,21,1,0.98,11.0,2.0,0.0,185.0,0.3921654224395752
0,19,0,1,22,1,0.97,77.0,1.0,3.0,117.0,0.3925776481628418
0,19,1,1,22,1,0.975,75.0,1.0,2.0,120.0,0.384871244430542
0,19,2,1,22,1,0.97,76.0,2.0,2.0,118.0,0.39001941680908203
0,19,3,1,22,1,0.975,75.0,1.0,2.0,120.0,0.3988614082336426
0,19,4,1,22,1,0.965,75.0,2.0,3.0,118.0,0.38570594787597656
0,19,5,1,22,1,0.98,65.0,0.0,2.0,131.0,0.3949272632598877
0,19,6,1,22,1,0.965,72.0,3.0,2.0,121.0,0.3856320381164551
0,19,7,1,22,1,0.985,71.0,0.0,1.0,126.0,0.4157874584197998
0,19,8,1,22,1,0.98,67.0,0.0,2.0,129.0,0.3890044689178467
0,19,9,1,22,1,0.98,84.0,2.0,0.0,112.0,0.3991098403930664
0,19,10,1,22,1,0.97,76.0,2.0,2.0,118.0,0.38573765754699707
0,19,11,1,22,1,0.99,70.0,0.0,0.0,128.0,0.39268922805786133
0,19,12,1,22,1,0.98,76.0,1.0,1.0,120.0,0.3888564109802246
0,19,13,1,22,1,0.985,76.0,1.0,0.0,121.0,0.39543652534484863
0,19,14,1,22,1,0.98,87.0,2.0,0.0,109.0,0.39571118354797363
0,19,15,1,22,1,0.98,79.0,1.0,1.0,117.0,0.38867640495300293
0,19,16,1,22,1,0.985,78.0,1.0,0.0,119.0,0.40101122856140137
0,19,17,1,22,1,0.985,85.0,1.0,0.0,112.0,0.39807605743408203
0,19,18,1,22,1,0.98,79.0,1.0,1.0,117.0,0.37536025047302246
0,19,19,1,22,1,0.98,77.0,0.0,2.0,119.0,0.3860032558441162
0,19,20,1,22,1,0.98,68.0,1.0,1.0,128.0,0.37575864791870117
0,19,21,1,22,1,0.97,73.0,3.0,1.0,121.0,0.3931145668029785
0,19,22,1,22,1,0.985,76.0,1.0,0.0,121.0,0.375654935836792
0,19,23,1,22,1,0.975,79.0,0.0,3.0,116.0,0.3836402893066406
0,19,24,1,22,1,0.98,79.0,1.0,1.0,117.0,0.3960111141204834
1,20,0,2,3,2,0.97,73.0,2.0,1.0,121.0,0.3495931625366211
1,20,1,2,3,2,0.97,80.0,2.0,1.0,114.0,0.3425867557525635
1,20,2,2,3,2,0.975,64.0,2.0,0.0,131.0,0.356093168258667
1,20,3,2,3,2,0.975,63.0,2.0,0.0,132.0,0.34217309951782227
1,20,4,2,3,2,0.975,83.0,2.0,0.0,112.0,0.3427276611328125
1,20,5,2,3,2,0.975,60.0,2.0,0.0,135.0,0.3541865348815918
1,20,6,2,3,2,0.975,72.0,1.0,1.0,123.0,0.3645789623260498
1,20,7,2,3,2,0.965,68.0,4.0,0.0,125.0,0.33982014656066895
1,20,8,2,3,2,0.975,70.0,2.0,0.0,125.0,0.34044528007507324
1,20,9,2,3,2,0.975,70.0,2.0,0.0,125.0,0.34052395820617676
1,20,10,2,3,2,0.98,79.0,1.0,0.0,117.0,0.34643077850341797
1,20,11,2,3,2,0.975,74.0,1.0,1.0,121.0,0.33176279067993164
1,20,12,2,3,2,0.98,67.0,0.0,1.0,129.0,0.342517614364624
1,20,13,2,3,2,0.975,80.0,2.0,0.0,115.0,0.34833669662475586
1,20,14,2,3,2,0.975,75.0,2.0,0.0,120.0,0.35979461669921875
1,20,15,2,3,2,0.975,71.0,2.0,0.0,124.0,0.34775471687316895
1,20,16,2,3,2,0.975,76.0,2.0,0.0,119.0,0.33028101921081543
1,20,17,2,3,2,0.975,84.0,2.0,0.0,111.0,0.3498833179473877
1,20,18,2,3,2,0.98,80.0,1.0,0.0,116.0,0.3518383502960205
1,20,19,2,3,2,0.98,65.0,1.0,0.0,131.0,0.3464357852935791
1,20,20,2,3,2,0.98,61.0,1.0,0.0,135.0,0.33666253089904785
1,20,21,2,3,2,0.97,81.0,3.0,0.0,113.0,0.34145593643188477
1,20,22,2,3,2,0.97,69.0,2.0,1.0,125.0,0.3715543746948242
1,20,23,2,3,2,0.975,78.0,2.0,0.0,117.0,0.3459959030151367
1,20,24,2,3,2,0.975,78.0,2.0,0.0,117.0,0.3319854736328125
1,21,0,3,4,3,0.955,93.0,4.0,1.0,98.0,0.37655138969421387
1,21,1,3,4,3,0.945,87.0,5.0,2.0,102.0,0.3728320598602295
1,21,2,3,4,3,0.96,86.0,1.0,3.0,106.0,0.38941383361816406
1,21,3,3,4,3,0.965,84.0,3.0,0.0,109.0,0.36582398414611816
1,21,4,3,4,3,0.96,86.0,3.0,1.0,106.0,0.37199926376342773
1,21,5,3,4,3,0.955,79.0,4.0,1.0,112.0,0.37664365768432617
1,21,6,3,4,3,0.965,102.0,2.0,1.0,91.0,0.377427339553833
1,21,7,3,4,3,0.955,98.0,0.0,5.0,93.0,0.37220096588134766
1,21,8,3,4,3,0.96,81.0,3.0,1.0,111.0,0.38762331008911133
1,21,9,3,4,3,0.96,97.0,3.0,1.0,95.0,0.3755788803100586
1,21,10,3,4,3,0.955,91.0,2.0,3.0,100.0,0.383791446685791
1,21,11,3,4,3,0.965,92.0,0.0,3.0,101.0,0.38991284370422363
1,21,12,3,4,3,0.96,90.0,2.0,2.0,102.0,0.3736131191253662
1,21,13,3,4,3,0.955,96.0,2.0,3.0,95.0,0.37796688079833984
1,21,14,3,4,3,0.965,91.0,3.0,0.0,102.0,0.3974311351776123
1,21,15,3,4,3,0.96,88.0,4.0,0.0,104.0,0.37669992446899414
1,21,16,3,4,3,0.96,77.0,4.0,0.0,115.0,0.38218092918395996
1,21,17,3,4,3,0.97,88.0,0.0,2.0,106.0,0.3763291835784912
1,21,18,3,4,3,0.955,92.0,4.0,1.0,99.0,0.35746264457702637
1,21,19,3,4,3,0.955,86.0,3.0,2.0,105.0,0.36099767684936523
1,21,20,3,4,3,0.95,89.0,2.0,4.0,101.0,0.3738532066345215
1,21,21,3,4,3,0.95,87.0,3.0,3.0,103.0,0.3790018558502197
1,21,22,3,4,3,0.955,87.0,3.0,2.0,104.0,0.36012864112854004
1,21,23,3,4,3,0.955,91.0,2.0,3.0,100.0,0.3753664493560791
1,21,24,3,4,3,0.955,87.0,4.0,1.0,104.0,0.38283348083496094
1,22,0,4,5,4,0.95,95.0,2.0,3.0,95.0,0.41196537017822266
1,22,1,4,5,4,0.955,99.0,1.0,3.0,92.0,0.42266297340393066
1,22,2,4,5,4,0.945,95.0,4.0,2.0,94.0,0.4076406955718994
1,22,3,4,5,4,0.935,92.0,4.0,4.0,95.0,0.39978623390197754
1,22,4,4,5,4,0.945,85.0,6.0,0.0,104.0,0.42351388931274414
1,22,5,4,5,4,0.93,85.0,7.0,2.0,101.0,0.40737366676330566
1,22,6,4,5,4,0.945,87.0,5.0,1.0,102.0,0.4105038642883301
1,22,7,4,5,4,0.94,98.0,5.0,2.0,90.0,0.41203999519348145
1,22,8,4,5,4,0.94,79.0,6.0,1.0,109.0,0.4181251525878906
1,22,9,4,5,4,0.945,77.0,6.0,0.0,112.0,0.4228701591491699
1,22,10,4,5,4,0.94,82.0,2.0,5.0,106.0,0.4362752437591553
1,22,11,4,5,4,0.925,97.0,4.0,6.0,88.0,0.41328883171081543
1,22,12,4,5,4,0.925,83.0,6.0,4.0,102.0,0.42276692390441895
1,22,13,4,5,4,0.945,93.0,3.0,3.0,96.0,0.4279952049255371
1,22,14,4,5,4,0.945,97.0,3.0,3.0,92.0,0.3989837169647217
1,22,15,4,5,4,0.945,96.0,2.0,4.0,93.0,0.40236926078796387
1,22,16,4,5,4,0.935,84.0,6.0,2.0,103.0,0.4225435256958008
1,22,17,4,5,4,0.935,97.0,1.0,7.0,90.0,0.4105210304260254
1,22,18,4,5,4,0.935,92.0,3.0,5.0,95.0,0.4149758815765381
1,22,19,4,5,4,0.93,102.0,6.0,3.0,84.0,0.416733980178833
1,22,20,4,5,4,0.935,103.0,2.0,6.0,84.0,0.4054727554321289
1,22,21,4,5,4,0.945,90.0,4.0,2.0,99.0,0.4250450134277344
1,22,22,4,5,4,0.95,101.0,2.0,3.0,89.0,0.396381139755249
1,22,23,4,5,4,0.935,95.0,6.0,2.0,92.0,0.4100217819213867
1,22,24,4,5,4,0.93,88.0,7.0,2.0,98.0,0.4209580421447754
1,23,0,5,6,5,0.905,77.0,8.0,5.0,104.0,0.4525728225708008
1,23,1,5,6,5,0.93,77.0,5.0,3.0,109.0,0.45781421661376953
1,23,2,5,6,5,0.92,83.0,9.0,1.0,101.0,0.46808648109436035
1,23,3,5,6,5,0.925,81.0,8.0,1.0,104.0,0.4612419605255127
1,23,4,5,6,5,0.91,65.0,7.0,5.0,117.0,0.4445319175720215
1,23,5,5,6,5,0.915,98.0,2.0,9.0,85.0,0.467395544052124
1,23,6,5,6,5,0.91,79.0,10.0,2.0,103.0,0.44678473472595215
1,23,7,5,6,5,0.925,77.0,9.0,0.0,108.0,0.4467155933380127
1,23,8,5,6,5,0.915,65.0,11.0,0.0,118.0,0.45510220527648926
1,23,9,5,6,5,0.905,79.0,11.0,2.0,102.0,0.45762085914611816
1,23,10,5,6,5,0.9,81.0,6.0,8.0,99.0,0.45067906379699707
1,23,11,5,6,5,0.925,74.0,9.0,0.0,111.0,0.4550011157989502
1,23,12,5,6,5,0.93,77.0,7.0,1.0,109.0,0.4682788848876953
1,23,13,5,6,5,0.925,82.0,6.0,3.0,103.0,0.457242488861084
1,23,14,5,6,5,0.9,61.0,13.0,1.0,119.0,0.4527616500854492
1,23,15,5,6,5,0.91,98.0,6.0,6.0,84.0,0.4476914405822754
1,23,16,5,6,5,0.905,72.0,9.0,4.0,109.0,0.4764692783355713
1,23,17,5,6,5,0.935,81.0,6.0,1.0,106.0,0.4476604461669922
1,23,18,5,6,5,0.93,68.0,7.0,1.0,118.0,0.45789599418640137
1,23,19,5,6,5,0.92,87.0,8.0,2.0,97.0,0.4495091438293457
1,23,20,5,6,5,0.93,92.0,8.0,0.0,94.0,0.4616861343383789
1,23,21,5,6,5,0.905,95.0,6.0,7.0,86.0,0.45158982276916504
1,23,22,5,6,5,0.93,72.0,7.0,1.0,114.0,0.46042323112487793
1,23,23,5,6,5,0.915,86.0,4.0,7.0,97.0,0.44867730140686035
1,23,24,5,6,5,0.915,83.0,8.0,3.0,100.0,0.4503483772277832
1,24,0,6,7,6,0.835,81.0,13.0,13.0,86.0,0.524531364440918
1,24,1,6,7,6,0.865,86.0,6.0,14.0,87.0,0.5379459857940674
1,24,2,6,7,6,0.88,106.0,2.0,15.0,70.0,0.5529804229736328
1,24,3,6,7,6,0.865,107.0,3.0,17.0,66.0,0.5467643737792969
1,24,4,6,7,6,0.87,80.0,15.0,4.0,94.0,0.5330014228820801
1,24,5,6,7,6,0.84,78.0,15.0,10.0,90.0,0.5360152721405029
1,24,6,6,7,6,0.87,101.0,2.0,17.0,73.0,0.531994104385376
1,24,7,6,7,6,0.87,95.0,5.0,14.0,79.0,0.5222904682159424
1,24,8,6,7,6,0.86,63.0,20.0,1.0,109.0,0.5290734767913818
1,24,9,6,7,6,0.86,97.0,5.0,16.0,75.0,0.5393764972686768
1,24,10,6,7,6,0.835,84.0,12.0,14.0,83.0,0.5166466236114502
1,24,11,6,7,6,0.865,72.0,13.0,7.0,101.0,0.5347967147827148
1,24,12,6,7,6,0.89,88.0,8.0,7.0,90.0,0.5146310329437256
1,24,13,6,7,6,0.86,75.0,17.0,4.0,97.0,0.5211007595062256
1,24,14,6,7,6,0.87,101.0,4.0,15.0,73.0,0.5192966461181641
1,24,15,6,7,6,0.855,78.0,14.0,8.0,93.0,0.5230286121368408
1,24,16,6,7,6,0.865,73.0,15.0,5.0,100.0,0.5245015621185303
1,24,17,6,7,6,0.87,84.0,15.0,4.0,90.0,0.5276534557342529
1,24,18,6,7,6,0.855,92.0,3.0,19.0,79.0,0.5490894317626953
1,24,19,6,7,6,0.865,87.0,12.0,8.0,86.0,0.5505867004394531
1,24,20,6,7,6,0.865,92.0,14.0,6.0,81.0,0.5372884273529053
1,24,21,6,7,6,0.85,84.0,14.0,9.0,86.0,0.5267777442932129
1,24,22,6,7,6,0.865,61.0,18.0,2.0,112.0,0.5381665229797363
1,24,23,6,7,6,0.845,102.0,5.0,19.0,67.0,0.5281033515930176
1,24,24,6,7,6,0.81,75.0,19.0,12.0,87.0,0.5097682476043701
1,25,0,7,8,7,0.895,74.0,14.0,0.0,105.0,0.6047227382659912
1,25,1,7,8,7,0.865,84.0,13.0,6.0,89.0,0.622384786605835
1,25,2,7,8,7,0.875,78.0,14.0,4.0,97.0,0.6121351718902588
1,25,3,7,8,7,0.89,93.0,1.0,13.0,85.0,0.6383993625640869
1,25,4,7,8,7,0.86,94.0,8.0,12.0,78.0,0.6353514194488525
1,25,5,7,8,7,0.845,74.0,17.0,6.0,95.0,0.6351125240325928
1,25,6,7,8,7,0.865,96.0,8.0,12.0,77.0,0.6292102336883545
1,25,7,7,8,7,0.86,88.0,16.0,4.0,84.0,0.6133525371551514
1,25,8,7,8,7,0.875,100.0,3.0,15.0,75.0,0.6137638092041016
1,25,9,7,8,7,0.85,73.0,13.0,9.0,97.0,0.6443729400634766
1,25,10,7,8,7,0.86,63.0,17.0,4.0,109.0,0.6567363739013672
1,25,11,7,8,7,0.855,87.0,1.0,20.0,84.0,0.6600003242492676
1,25,12,7,8,7,0.87,78.0,13.0,5.0,96.0,0.6742715835571289
1,25,13,7,8,7,0.87,97.0,2.0,16.0,77.0,0.7153735160827637
1,25,14,7,8,7,0.87,85.0,13.0,6.0,89.0,0.6368370056152344
1,25,15,7,8,7,0.865,85.0,12.0,7.0,88.0,0.6675913333892822
1,25,16,7,8,7,0.875,77.0,12.0,6.0,98.0,0.6551659107208252
1,25,17,7,8,7,0.895,108.0,5.0,9.0,71.0,0.6436059474945068
1,25,18,7,8,7,0.85,84.0,11.0,11.0,86.0,0.7310006618499756
1,25,19,7,8,7,0.85,89.0,8.0,15.0,81.0,0.7075624465942383
1,25,20,7,8,7,0.855,69.0,18.0,3.0,102.0,0.6927905082702637
1,25,21,7,8,7,0.885,81.0,13.0,3.0,96.0,0.6149663925170898
1,25,22,7,8,7,0.87,82.0,16.0,2.0,92.0,0.6332089900970459
1,25,23,7,8,7,0.86,94.0,4.0,16.0,78.0,0.6383984088897705
1,25,24,7,8,7,0.895,87.0,4.0,9.0,92.0,0.6988654136657715
1,26,0,8,9,8,0.83,91.0,5.0,20.0,75.0,0.8919925689697266
1,26,1,8,9,8,0.855,79.0,12.0,8.0,92.0,0.863502025604248
1,26,2,8,9,8,0.83,75.0,16.0,9.0,91.0,0.8739223480224609
1,26,3,8,9,8,0.835,67.0,22.0,2.0,100.0,0.8162076473236084
1,26,4,8,9,8,0.84,103.0,3.0,20.0,65.0,0.8242983818054199
1,26,5,8,9,8,0.83,77.0,14.0,11.0,89.0,0.8229618072509766
1,26,6,8,9,8,0.825,80.0,14.0,12.0,85.0,0.8309547901153564
1,26,7,8,9,8,0.84,96.0,13.0,10.0,72.0,0.815075159072876
1,26,8,8,9,8,0.84,72.0,18.0,5.0,96.0,0.8226892948150635
1,26,9,8,9,8,0.85,103.0,3.0,18.0,67.0,0.8055198192596436
1,26,10,8,9,8,0.805,77.0,19.0,11.0,84.0,0.8300366401672363
1,26,11,8,9,8,0.815,83.0,10.0,18.0,80.0,0.81846022605896
1,26,12,8,9,8,0.825,81.0,13.0,13.0,84.0,0.822624683380127
1,26,13,8,9,8,0.86,75.0,14.0,5.0,97.0,0.8087947368621826
1,26,14,8,9,8,0.82,70.0,17.0,10.0,94.0,0.8084266185760498
1,26,15,8,9,8,0.825,69.0,20.0,6.0,96.0,0.8192174434661865
1,26,16,8,9,8,0.855,85.0,14.0,6.0,86.0,0.8302943706512451
1,26,17,8,9,8,0.855,71.0,18.0,2.0,100.0,0.8255777359008789
1,26,18,8,9,8,0.835,88.0,8.0,16.0,79.0,0.8172647953033447
1,26,19,8,9,8,0.84,85.0,5.0,18.0,83.0,0.8387835025787354
1,26,20,8,9,8,0.835,79.0,14.0,10.0,88.0,0.8229889869689941
1,26,21,8,9,8,0.855,75.0,5.0,15.0,96.0,0.8147695064544678
1,26,22,8,9,8,0.86,67.0,19.0,0.0,105.0,0.8026394844055176
1,26,23,8,9,8,0.84,84.0,8.0,15.0,84.0,0.8229637145996094
