type,combination,iteration,totalDependencies,totalNodes,decisionDependencies,accuracy,truePositive,falseNegative,falsePositive,trueNegative,runtime
0,13,7,1,16,1,0.895,39.0,18.0,2.0,140.0,3.2114341259002686
0,13,8,1,16,1,0.91,32.0,16.0,1.0,150.0,3.3869783878326416
0,13,9,1,16,1,0.92,30.0,15.0,0.0,154.0,3.1780691146850586
0,13,10,1,16,1,0.925,34.0,12.0,2.0,151.0,3.3107924461364746
0,13,11,1,16,1,0.91,37.0,13.0,4.0,145.0,3.965153217315674
0,13,12,1,16,1,0.91,28.0,16.0,1.0,154.0,3.161649465560913
0,13,13,1,16,1,0.91,36.0,16.0,1.0,146.0,3.7613465785980225
0,13,14,1,16,1,0.91,41.0,15.0,2.0,141.0,2.9846019744873047
0,13,15,1,16,1,0.9,43.0,16.0,3.0,137.0,3.6055803298950195
0,13,16,1,16,1,0.91,43.0,17.0,0.0,139.0,4.534358263015747
0,13,17,1,16,1,0.905,36.0,16.0,2.0,145.0,3.080138683319092
0,13,18,1,16,1,0.9,27.0,15.0,4.0,153.0,3.815870761871338
0,13,19,1,16,1,0.93,37.0,11.0,2.0,149.0,2.9814255237579346
0,13,20,1,16,1,0.915,30.0,13.0,3.0,153.0,3.6331002712249756
0,13,21,1,16,1,0.905,26.0,18.0,0.0,155.0,3.2773091793060303
0,13,22,1,16,1,0.925,43.0,13.0,1.0,142.0,3.743377685546875
0,13,23,1,16,1,0.91,39.0,12.0,5.0,143.0,3.3279061317443848
0,13,24,1,16,1,0.94,32.0,11.0,0.0,156.0,2.978468179702759
0,14,0,1,17,1,0.885,26.0,16.0,6.0,151.0,3.968522787094116
0,14,1,1,17,1,0.915,30.0,13.0,3.0,153.0,3.900407314300537
0,14,2,1,17,1,0.88,19.0,20.0,3.0,157.0,3.9642155170440674
0,14,3,1,17,1,0.89,24.0,17.0,4.0,154.0,4.28199315071106
0,14,4,1,17,1,0.89,21.0,17.0,4.0,157.0,3.761084794998169
0,14,5,1,17,1,0.91,20.0,13.0,4.0,162.0,3.3382210731506348
0,14,6,1,17,1,0.925,22.0,11.0,3.0,163.0,3.8515872955322266
0,14,7,1,17,1,0.91,22.0,17.0,0.0,160.0,3.352590322494507
0,14,8,1,17,1,0.93,25.0,12.0,1.0,161.0,3.4295992851257324
0,14,9,1,17,1,0.895,28.0,14.0,6.0,151.0,3.835556745529175
0,14,10,1,17,1,0.92,28.0,12.0,3.0,156.0,3.6920406818389893
0,14,11,1,17,1,0.885,31.0,14.0,8.0,146.0,3.6859242916107178
0,14,12,1,17,1,0.9,21.0,18.0,1.0,159.0,3.641024351119995
0,14,13,1,17,1,0.915,26.0,16.0,0.0,157.0,3.365790843963623
0,14,14,1,17,1,0.92,26.0,15.0,0.0,158.0,3.1853251457214355
0,14,15,1,17,1,0.895,24.0,17.0,3.0,155.0,3.669712781906128
0,14,16,1,17,1,0.92,19.0,15.0,0.0,165.0,3.5631425380706787
0,14,17,1,17,1,0.895,30.0,17.0,3.0,149.0,3.4716851711273193
0,14,18,1,17,1,0.905,36.0,13.0,5.0,145.0,3.7178878784179688
0,14,19,1,17,1,0.89,23.0,18.0,3.0,155.0,2.9365570545196533
0,14,20,1,17,1,0.915,16.0,16.0,0.0,167.0,3.3620409965515137
0,14,21,1,17,1,0.86,17.0,23.0,4.0,155.0,3.877490997314453
0,14,22,1,17,1,0.895,26.0,17.0,3.0,153.0,4.021152973175049
0,14,23,1,17,1,0.915,22.0,15.0,1.0,161.0,3.878676176071167
0,14,24,1,17,1,0.92,18.0,14.0,1.0,166.0,4.254028797149658
0,15,0,1,18,1,0.915,173.0,1.0,15.0,10.0,3.02754545211792
0,15,1,1,18,1,0.925,178.0,1.0,13.0,7.0,3.169304609298706
0,15,2,1,18,1,0.95,183.0,1.0,8.0,7.0,3.0438952445983887
0,15,3,1,18,1,0.95,183.0,1.0,8.0,7.0,2.3251638412475586
0,15,4,1,18,1,0.94,178.0,0.0,11.0,10.0,2.9106252193450928
0,15,5,1,18,1,0.945,183.0,0.0,10.0,6.0,3.1383426189422607
0,15,6,1,18,1,0.925,176.0,0.0,14.0,9.0,3.3073313236236572
0,15,7,1,18,1,0.93,180.0,1.0,12.0,6.0,3.5405211448669434
0,15,8,1,18,1,0.96,184.0,1.0,6.0,8.0,3.27028751373291
0,15,9,1,18,1,0.965,190.0,0.0,6.0,3.0,3.0700912475585938
0,15,10,1,18,1,0.955,184.0,0.0,8.0,7.0,2.825495719909668
0,15,11,1,18,1,0.935,178.0,2.0,10.0,9.0,3.2491400241851807
0,15,12,1,18,1,0.945,181.0,0.0,10.0,8.0,3.0283989906311035
0,15,13,1,18,1,0.955,185.0,1.0,7.0,6.0,3.002840042114258
0,15,14,1,18,1,0.925,178.0,0.0,14.0,7.0,2.8814072608947754
0,15,15,1,18,1,0.945,179.0,0.0,10.0,10.0,2.9965853691101074
0,15,16,1,18,1,0.93,171.0,4.0,9.0,15.0,3.446357250213623
0,15,17,1,18,1,0.955,185.0,0.0,8.0,6.0,2.8713784217834473
0,15,18,1,18,1,0.945,179.0,0.0,10.0,10.0,3.1561837196350098
0,15,19,1,18,1,0.95,190.0,0.0,9.0,0.0,3.013572931289673
0,15,20,1,18,1,0.95,186.0,0.0,9.0,4.0,3.5338873863220215
0,15,21,1,18,1,0.92,176.0,5.0,10.0,8.0,3.6047933101654053
0,15,22,1,18,1,0.955,183.0,1.0,7.0,8.0,3.1126389503479004
0,15,23,1,18,1,0.94,178.0,0.0,11.0,10.0,3.0712778568267822
0,15,24,1,18,1,0.935,181.0,1.0,11.0,6.0,3.766420364379883
0,16,0,1,19,1,0.925,136.0,4.0,10.0,49.0,4.177656650543213
0,16,1,1,19,1,0.9,131.0,2.0,17.0,49.0,4.373387575149536
0,16,2,1,19,1,0.875,131.0,2.0,22.0,44.0,4.148518800735474
0,16,3,1,19,1,0.875,129.0,5.0,19.0,46.0,3.4192721843719482
0,16,4,1,19,1,0.87,126.0,2.0,23.0,48.0,3.21510648727417
0,16,5,1,19,1,0.9,131.0,2.0,17.0,49.0,3.6044371128082275
0,16,6,1,19,1,0.885,137.0,0.0,22.0,40.0,3.275984764099121
0,16,7,1,19,1,0.89,123.0,2.0,19.0,55.0,3.60416316986084
0,16,8,1,19,1,0.905,131.0,1.0,17.0,50.0,3.546869993209839
0,16,9,1,19,1,0.91,126.0,4.0,13.0,56.0,3.808002471923828
0,16,10,1,19,1,0.86,121.0,3.0,24.0,51.0,3.441426992416382
0,16,11,1,19,1,0.87,137.0,2.0,23.0,37.0,3.632251739501953
0,16,12,1,19,1,0.905,137.0,0.0,18.0,44.0,3.4534409046173096
0,16,13,1,19,1,0.865,139.0,0.0,26.0,34.0,2.875603675842285
0,16,14,1,19,1,0.93,139.0,4.0,9.0,47.0,3.0025758743286133
0,16,15,1,19,1,0.895,134.0,1.0,19.0,45.0,3.2903544902801514
0,16,16,1,19,1,0.91,134.0,5.0,12.0,48.0,3.74157452583313
0,16,17,1,19,1,0.9,143.0,0.0,19.0,37.0,3.2481815814971924
0,16,18,1,19,1,0.91,135.0,4.0,13.0,47.0,3.2745580673217773
0,16,19,1,19,1,0.9,130.0,3.0,16.0,50.0,3.874664306640625
0,16,20,1,19,1,0.9,128.0,4.0,15.0,52.0,3.9550325870513916
0,16,21,1,19,1,0.88,132.0,4.0,19.0,44.0,3.48392653465271
0,16,22,1,19,1,0.89,127.0,1.0,20.0,51.0,3.585432767868042
0,16,23,1,19,1,0.895,128.0,2.0,18.0,51.0,3.500009775161743
0,16,24,1,19,1,0.91,146.0,2.0,15.0,36.0,3.5395405292510986
0,17,0,1,20,1,0.89,20.0,21.0,0.0,158.0,3.394735813140869
0,17,1,1,20,1,0.89,26.0,21.0,0.0,152.0,2.904045820236206
0,17,2,1,20,1,0.915,26.0,16.0,0.0,157.0,3.21329665184021
0,17,3,1,20,1,0.905,25.0,18.0,0.0,156.0,2.859767436981201
0,17,4,1,20,1,0.93,30.0,13.0,0.0,156.0,3.049769639968872
0,17,5,1,20,1,0.875,19.0,23.0,1.0,156.0,3.6464569568634033
0,17,6,1,20,1,0.91,23.0,15.0,2.0,159.0,3.9025521278381348
0,17,7,1,20,1,0.925,32.0,14.0,0.0,153.0,3.110387086868286
0,17,8,1,20,1,0.925,21.0,13.0,1.0,164.0,3.507211923599243
0,17,9,1,20,1,0.905,27.0,18.0,0.0,154.0,3.3277764320373535
0,17,10,1,20,1,0.895,26.0,19.0,1.0,153.0,3.533212423324585
0,17,11,1,20,1,0.91,18.0,14.0,3.0,164.0,3.1502888202667236
0,17,12,1,20,1,0.905,37.0,18.0,0.0,144.0,3.4947309494018555
0,17,13,1,20,1,0.895,22.0,19.0,1.0,157.0,3.513782262802124
0,17,14,1,20,1,0.905,24.0,18.0,0.0,157.0,3.097888708114624
0,17,15,1,20,1,0.885,21.0,22.0,0.0,156.0,2.9988980293273926
0,17,16,1,20,1,0.9,22.0,17.0,2.0,158.0,3.5015780925750732
0,17,17,1,20,1,0.915,32.0,13.0,3.0,151.0,3.424586296081543
0,17,18,1,20,1,0.91,23.0,16.0,1.0,159.0,3.378225564956665
0,17,19,1,20,1,0.91,32.0,17.0,0.0,150.0,3.150527000427246
0,17,20,1,20,1,0.935,30.0,11.0,1.0,157.0,3.75532865524292
0,17,21,1,20,1,0.895,36.0,17.0,3.0,143.0,3.826143980026245
0,17,22,1,20,1,0.9,29.0,19.0,0.0,151.0,3.097167730331421
0,17,23,1,20,1,0.925,24.0,14.0,0.0,161.0,3.123317241668701
0,17,24,1,20,1,0.91,26.0,15.0,2.0,156.0,2.929035186767578
0,18,0,1,21,1,0.935,177.0,2.0,10.0,10.0,3.6003732681274414
0,18,1,1,21,1,0.94,183.0,1.0,10.0,5.0,3.450881242752075
0,18,2,1,21,1,0.965,190.0,0.0,6.0,3.0,3.0260794162750244
0,18,3,1,21,1,0.945,177.0,2.0,8.0,12.0,3.499037981033325
0,18,4,1,21,1,0.945,183.0,1.0,9.0,6.0,3.235539197921753
0,18,5,1,21,1,0.97,193.0,0.0,5.0,1.0,2.9501771926879883
0,18,6,1,21,1,0.96,190.0,2.0,5.0,2.0,2.829801321029663
0,18,7,1,21,1,0.965,193.0,1.0,5.0,0.0,3.4589426517486572
0,18,8,1,21,1,0.96,189.0,0.0,7.0,3.0,3.348619222640991
0,18,9,1,21,1,0.955,189.0,0.0,8.0,2.0,2.711914539337158
0,18,10,1,21,1,0.965,192.0,0.0,6.0,1.0,3.301178455352783
0,18,11,1,21,1,0.95,184.0,0.0,9.0,6.0,3.3476014137268066
0,18,12,1,21,1,0.94,188.0,0.0,11.0,0.0,2.7233173847198486
0,18,13,1,21,1,0.955,188.0,0.0,8.0,3.0,3.0667362213134766
0,18,14,1,21,1,0.955,185.0,0.0,8.0,6.0,3.1154229640960693
0,18,15,1,21,1,0.95,185.0,1.0,8.0,5.0,3.0667176246643066
0,18,16,1,21,1,0.96,190.0,0.0,7.0,2.0,2.818349838256836
0,18,17,1,21,1,0.98,195.0,1.0,2.0,1.0,3.054664373397827
0,18,18,1,21,1,0.955,188.0,0.0,8.0,3.0,3.1577489376068115
0,18,19,1,21,1,0.955,188.0,0.0,8.0,3.0,3.2187440395355225
0,18,20,1,21,1,0.94,184.0,2.0,9.0,4.0,3.6423981189727783
0,18,21,1,21,1,0.935,186.0,0.0,12.0,1.0,2.877744197845459
0,18,22,1,21,1,0.95,187.0,0.0,9.0,3.0,3.4316351413726807
0,18,23,1,21,1,0.945,184.0,0.0,10.0,5.0,3.2195286750793457
0,18,24,1,21,1,0.935,180.0,0.0,12.0,7.0,2.7192137241363525
0,19,0,1,22,1,0.85,29.0,28.0,1.0,141.0,3.2501089572906494
0,19,1,1,22,1,0.905,42.0,14.0,4.0,139.0,3.8608739376068115
0,19,2,1,22,1,0.89,29.0,18.0,3.0,149.0,3.5561907291412354
0,19,3,1,22,1,0.88,29.0,21.0,2.0,147.0,3.6790006160736084
0,19,4,1,22,1,0.88,36.0,21.0,2.0,140.0,3.189370632171631
0,19,5,1,22,1,0.875,34.0,23.0,1.0,141.0,3.399585723876953
0,19,6,1,22,1,0.885,29.0,22.0,0.0,148.0,3.6677393913269043
0,19,7,1,22,1,0.885,40.0,19.0,3.0,137.0,3.3950467109680176
0,19,8,1,22,1,0.88,33.0,22.0,1.0,143.0,3.5435683727264404
0,19,9,1,22,1,0.875,38.0,20.0,4.0,137.0,3.857295036315918
0,19,10,1,22,1,0.875,29.0,22.0,2.0,146.0,3.3249738216400146
0,19,11,1,22,1,0.89,29.0,19.0,2.0,149.0,3.4904251098632812
0,19,12,1,22,1,0.885,50.0,17.0,5.0,127.0,3.607678174972534
0,19,13,1,22,1,0.885,36.0,22.0,0.0,141.0,2.8624892234802246
0,19,14,1,22,1,0.875,38.0,22.0,2.0,137.0,3.8749165534973145
0,19,15,1,22,1,0.875,28.0,23.0,1.0,147.0,3.422679901123047
0,19,16,1,22,1,0.85,37.0,23.0,6.0,133.0,3.5669987201690674
0,19,17,1,22,1,0.91,42.0,16.0,1.0,140.0,3.4918017387390137
0,19,18,1,22,1,0.89,37.0,21.0,0.0,141.0,2.9238409996032715
0,19,19,1,22,1,0.89,38.0,21.0,0.0,140.0,3.8308873176574707
0,19,20,1,22,1,0.895,42.0,20.0,0.0,137.0,3.697800636291504
0,19,21,1,22,1,0.89,30.0,21.0,0.0,148.0,2.921696901321411
0,19,22,1,22,1,0.88,29.0,22.0,1.0,147.0,3.482868194580078
0,19,23,1,22,1,0.88,34.0,20.0,3.0,142.0,3.930004835128784
0,19,24,1,22,1,0.88,39.0,15.0,8.0,137.0,4.092001914978027
1,20,0,2,3,2,0.82,91.0,19.0,16.0,73.0,2.6480398178100586
1,20,1,2,3,2,0.895,90.0,11.0,9.0,89.0,2.5010621547698975
1,20,2,2,3,2,0.84,97.0,8.0,23.0,71.0,2.5275988578796387
1,20,3,2,3,2,0.82,110.0,8.0,27.0,54.0,2.7358200550079346
1,20,4,2,3,2,0.81,87.0,14.0,23.0,75.0,2.4557039737701416
1,20,5,2,3,2,0.79,88.0,21.0,20.0,70.0,2.8772237300872803
1,20,6,2,3,2,0.865,102.0,11.0,15.0,71.0,2.7615673542022705
1,20,7,2,3,2,0.875,87.0,11.0,13.0,88.0,2.7100417613983154
1,20,8,2,3,2,0.925,117.0,3.0,11.0,68.0,2.471727132797241
1,20,9,2,3,2,0.845,100.0,14.0,16.0,69.0,2.564440965652466
1,20,10,2,3,2,0.81,87.0,21.0,16.0,75.0,2.37731671333313
1,20,11,2,3,2,0.89,87.0,11.0,10.0,91.0,2.5622236728668213
1,20,12,2,3,2,0.81,101.0,12.0,25.0,61.0,2.713503122329712
1,20,13,2,3,2,0.88,86.0,11.0,12.0,90.0,2.652040719985962
1,20,14,2,3,2,0.925,78.0,10.0,4.0,107.0,2.645326852798462
1,20,15,2,3,2,0.85,75.0,17.0,12.0,95.0,2.477102041244507
1,20,16,2,3,2,0.86,82.0,13.0,14.0,90.0,2.589184522628784
1,20,17,2,3,2,0.935,93.0,10.0,2.0,94.0,2.6825263500213623
1,20,18,2,3,2,0.82,88.0,16.0,19.0,76.0,2.8133440017700195
1,20,19,2,3,2,0.805,90.0,15.0,23.0,71.0,2.590714931488037
1,20,20,2,3,2,0.845,96.0,17.0,13.0,73.0,2.6931869983673096
1,20,21,2,3,2,0.84,89.0,15.0,16.0,79.0,2.6528778076171875
1,20,22,2,3,2,0.785,96.0,19.0,23.0,61.0,2.4874777793884277
1,20,23,2,3,2,0.885,84.0,8.0,14.0,93.0,2.7006845474243164
1,20,24,2,3,2,0.925,97.0,10.0,4.0,88.0,2.751871109008789
1,21,0,3,4,3,0.9,111.0,6.0,13.0,69.0,3.497286558151245
1,21,1,3,4,3,0.935,122.0,6.0,6.0,65.0,4.177784442901611
1,21,2,3,4,3,0.87,124.0,7.0,18.0,50.0,4.545862436294556
1,21,3,3,4,3,0.92,133.0,7.0,8.0,51.0,3.5936191082000732
1,21,4,3,4,3,0.94,108.0,5.0,6.0,80.0,4.376777648925781
1,21,5,3,4,3,0.89,115.0,10.0,11.0,63.0,3.584130048751831
1,21,6,3,4,3,0.915,121.0,6.0,10.0,62.0,3.7256808280944824
1,21,7,3,4,3,0.89,123.0,3.0,18.0,55.0,3.8716928958892822
1,21,8,3,4,3,0.94,125.0,4.0,7.0,63.0,3.495903491973877
1,21,9,3,4,3,0.915,121.0,7.0,9.0,62.0,4.2456676959991455
1,21,10,3,4,3,0.93,119.0,6.0,7.0,67.0,3.695037841796875
1,21,11,3,4,3,0.92,113.0,9.0,6.0,71.0,4.110438585281372
1,21,12,3,4,3,0.94,117.0,9.0,2.0,71.0,3.8496758937835693
1,21,13,3,4,3,0.905,118.0,8.0,10.0,63.0,3.699211835861206
1,21,14,3,4,3,0.92,119.0,7.0,8.0,65.0,4.537738800048828
1,21,15,3,4,3,0.86,125.0,9.0,18.0,47.0,3.541594982147217
1,21,16,3,4,3,0.86,116.0,9.0,18.0,56.0,3.5126583576202393
1,21,17,3,4,3,0.94,126.0,7.0,4.0,62.0,3.3498659133911133
1,21,18,3,4,3,0.91,121.0,8.0,9.0,61.0,3.480217218399048
1,21,19,3,4,3,0.925,111.0,6.0,8.0,74.0,3.742018938064575
1,21,20,3,4,3,0.92,134.0,8.0,7.0,50.0,4.294708251953125
1,21,21,3,4,3,0.865,123.0,10.0,16.0,50.0,3.450712203979492
1,21,22,3,4,3,0.935,115.0,8.0,4.0,72.0,3.3874714374542236
1,21,23,3,4,3,0.9,121.0,8.0,11.0,59.0,4.134289026260376
1,21,24,3,4,3,0.97,113.0,2.0,3.0,81.0,3.502869129180908
1,22,0,4,5,4,0.705,94.0,14.0,44.0,47.0,5.640002012252808
1,22,1,4,5,4,0.735,76.0,27.0,25.0,71.0,5.863624811172485
1,22,2,4,5,4,0.73,63.0,32.0,21.0,83.0,5.800046682357788
1,22,3,4,5,4,0.66,76.0,26.0,41.0,56.0,5.5333251953125
1,22,4,4,5,4,0.625,70.0,31.0,43.0,55.0,5.515882968902588
1,22,5,4,5,4,0.725,82.0,25.0,29.0,63.0,6.244337797164917
1,22,6,4,5,4,0.685,91.0,18.0,44.0,46.0,6.03736686706543
1,22,7,4,5,4,0.63,77.0,31.0,42.0,49.0,6.12655234336853
1,22,8,4,5,4,0.655,59.0,46.0,22.0,72.0,5.244835376739502
1,22,9,4,5,4,0.665,53.0,48.0,18.0,80.0,5.652698040008545
1,22,10,4,5,4,0.76,92.0,15.0,32.0,60.0,5.51692271232605
1,22,11,4,5,4,0.625,61.0,40.0,34.0,64.0,5.218118906021118
1,22,12,4,5,4,0.72,78.0,20.0,35.0,66.0,6.112439393997192
1,22,13,4,5,4,0.65,62.0,41.0,28.0,68.0,5.19270133972168
1,22,14,4,5,4,0.67,71.0,29.0,36.0,63.0,5.777033567428589
1,22,15,4,5,4,0.69,61.0,33.0,28.0,77.0,5.26511812210083
1,22,16,4,5,4,0.705,62.0,41.0,17.0,79.0,6.381041049957275
1,22,17,4,5,4,0.67,93.0,16.0,49.0,41.0,4.892420053482056
1,22,18,4,5,4,0.68,79.0,16.0,47.0,57.0,5.8776044845581055
1,22,19,4,5,4,0.66,56.0,38.0,29.0,76.0,5.6586668491363525
1,22,20,4,5,4,0.7,59.0,36.0,23.0,81.0,5.272618532180786
1,22,21,4,5,4,0.69,67.0,28.0,33.0,71.0,5.502060413360596
1,22,22,4,5,4,0.665,55.0,36.0,30.0,78.0,6.462171792984009
1,22,23,4,5,4,0.685,68.0,25.0,37.0,69.0,5.50379753112793
1,22,24,4,5,4,0.675,46.0,44.0,20.0,89.0,5.187676668167114
1,23,0,5,6,5,0.74,64.0,27.0,24.0,84.0,6.325110197067261
1,23,1,5,6,5,0.69,65.0,38.0,23.0,73.0,6.066162586212158
1,23,2,5,6,5,0.8,78.0,15.0,24.0,82.0,6.1339452266693115
1,23,3,5,6,5,0.755,72.0,25.0,23.0,79.0,6.212961673736572
1,23,4,5,6,5,0.71,85.0,23.0,34.0,57.0,6.32695198059082
1,23,5,5,6,5,0.735,73.0,24.0,28.0,74.0,6.401968002319336
1,23,6,5,6,5,0.695,79.0,24.0,36.0,60.0,5.963001728057861
1,23,7,5,6,5,0.715,85.0,22.0,34.0,58.0,6.785000324249268
1,23,8,5,6,5,0.66,96.0,18.0,49.0,36.0,7.236999750137329
1,23,9,5,6,5,0.715,61.0,34.0,22.0,82.0,6.035923480987549
1,23,10,5,6,5,0.75,59.0,38.0,11.0,91.0,6.340031385421753
1,23,11,5,6,5,0.635,59.0,40.0,32.0,68.0,5.974905014038086
1,23,12,5,6,5,0.645,80.0,28.0,42.0,49.0,5.825711488723755
1,23,13,5,6,5,0.71,68.0,30.0,27.0,74.0,5.238889932632446
1,23,14,5,6,5,0.8,79.0,21.0,18.0,81.0,6.815995931625366
1,23,15,5,6,5,0.68,71.0,36.0,27.0,65.0,6.165506362915039
1,23,16,5,6,5,0.75,73.0,33.0,16.0,77.0,5.938726186752319
1,23,17,5,6,5,0.73,96.0,14.0,39.0,50.0,6.381042242050171
1,23,18,5,6,5,0.64,68.0,33.0,38.0,60.0,5.786007404327393
1,23,19,5,6,5,0.755,84.0,22.0,26.0,67.0,5.728766202926636
1,23,20,5,6,5,0.65,69.0,29.0,40.0,61.0,5.818001985549927
1,23,21,5,6,5,0.715,79.0,21.0,35.0,64.0,5.68994665145874
1,23,22,5,6,5,0.765,83.0,19.0,27.0,70.0,5.962075471878052
1,23,23,5,6,5,0.695,67.0,26.0,34.0,72.0,6.103892087936401
1,23,24,5,6,5,0.66,71.0,31.0,36.0,61.0,6.153801202774048
1,24,0,6,7,6,0.66,29.0,50.0,17.0,103.0,6.616514682769775
1,24,1,6,7,6,0.53,36.0,58.0,35.0,70.0,7.112250804901123
1,24,2,6,7,6,0.615,83.0,23.0,53.0,40.0,6.5090906620025635
1,24,3,6,7,6,0.53,79.0,26.0,67.0,27.0,6.075340747833252
1,24,4,6,7,6,0.56,34.0,57.0,30.0,78.0,6.945100545883179
1,24,5,6,7,6,0.495,50.0,55.0,45.0,49.0,6.518033266067505
1,24,6,6,7,6,0.5,35.0,56.0,43.0,65.0,6.779747009277344
1,24,7,6,7,6,0.56,27.0,61.0,26.0,85.0,7.372758865356445
1,24,8,6,7,6,0.51,65.0,41.0,56.0,37.0,6.342453479766846
1,24,9,6,7,6,0.55,65.0,44.0,45.0,45.0,6.7657880783081055
1,24,10,6,7,6,0.52,56.0,46.0,49.0,48.0,6.55618143081665
1,24,11,6,7,6,0.51,46.0,49.0,48.0,56.0,7.284749507904053
1,24,12,6,7,6,0.62,65.0,39.0,36.0,59.0,7.2397072315216064
1,24,13,6,7,6,0.525,15.0,69.0,25.0,90.0,6.391037702560425
1,24,14,6,7,6,0.565,57.0,39.0,47.0,56.0,6.719990491867065
1,24,15,6,7,6,0.585,105.0,11.0,71.0,12.0,6.886972665786743
1,24,16,6,7,6,0.56,33.0,61.0,26.0,79.0,7.401442050933838
1,24,17,6,7,6,0.52,61.0,49.0,46.0,43.0,6.3939528465271
1,24,18,6,7,6,0.49,41.0,59.0,42.0,57.0,6.736072778701782
1,24,19,6,7,6,0.51,52.0,46.0,51.0,50.0,6.619345664978027
1,24,20,6,7,6,0.58,53.0,50.0,33.0,63.0,6.877145528793335
1,24,21,6,7,6,0.555,55.0,47.0,41.0,56.0,7.161358118057251
1,24,22,6,7,6,0.62,54.0,46.0,29.0,70.0,6.670626401901245
1,24,23,6,7,6,0.55,27.0,64.0,25.0,83.0,6.21558952331543
1,24,24,6,7,6,0.47,24.0,69.0,36.0,70.0,6.4600725173950195
1,25,0,7,8,7,0.53,59.0,43.0,50.0,47.0,6.6282124519348145
1,25,1,7,8,7,0.525,29.0,56.0,38.0,76.0,6.912432909011841
1,25,2,7,8,7,0.605,77.0,38.0,40.0,44.0,7.278903484344482
1,25,3,7,8,7,0.59,57.0,44.0,37.0,61.0,7.128862380981445
1,25,4,7,8,7,0.55,79.0,31.0,58.0,31.0,6.61301851272583
1,25,5,7,8,7,0.51,67.0,38.0,59.0,35.0,7.024517774581909
1,25,6,7,8,7,0.57,42.0,56.0,29.0,72.0,6.553722620010376
1,25,7,7,8,7,0.545,52.0,47.0,43.0,57.0,7.1914308071136475
1,25,8,7,8,7,0.485,52.0,52.0,50.0,45.0,6.451455116271973
1,25,9,7,8,7,0.56,79.0,30.0,57.0,33.0,6.904966115951538
1,25,10,7,8,7,0.605,39.0,49.0,29.0,82.0,6.267246723175049
1,25,11,7,8,7,0.56,64.0,39.0,48.0,48.0,6.873183250427246
1,25,12,7,8,7,0.6,83.0,28.0,51.0,37.0,6.526885271072388
1,25,13,7,8,7,0.48,66.0,32.0,71.0,30.0,7.385848760604858
1,25,14,7,8,7,0.61,41.0,56.0,21.0,81.0,6.403813362121582
1,25,15,7,8,7,0.595,85.0,26.0,54.0,34.0,6.676513910293579
1,25,16,7,8,7,0.495,55.0,47.0,53.0,44.0,6.384783983230591
1,25,17,7,8,7,0.535,70.0,35.0,57.0,37.0,6.747840166091919
1,25,18,7,8,7,0.535,72.0,28.0,64.0,35.0,6.623735189437866
1,25,19,7,8,7,0.635,85.0,22.0,50.0,42.0,6.776000738143921
1,25,20,7,8,7,0.525,53.0,50.0,44.0,52.0,6.60848593711853
1,25,21,7,8,7,0.58,51.0,41.0,42.0,65.0,6.670160531997681
1,25,22,7,8,7,0.505,45.0,50.0,48.0,56.0,7.035155534744263
1,25,23,7,8,7,0.56,85.0,24.0,63.0,27.0,7.145732879638672
1,25,24,7,8,7,0.555,59.0,37.0,51.0,52.0,6.733230829238892
1,26,0,8,9,8,0.49,19.0,70.0,31.0,79.0,7.0432727336883545
1,26,1,8,9,8,0.575,86.0,29.0,55.0,29.0,7.088547468185425
1,26,2,8,9,8,0.62,81.0,28.0,47.0,43.0,6.789917230606079
1,26,3,8,9,8,0.545,76.0,27.0,63.0,33.0,6.5579400062561035
1,26,4,8,9,8,0.495,29.0,67.0,33.0,70.0,6.594806909561157
1,26,5,8,9,8,0.585,73.0,29.0,53.0,44.0,6.961779832839966
1,26,6,8,9,8,0.535,37.0,59.0,33.0,70.0,6.783092975616455
1,26,7,8,9,8,0.495,31.0,66.0,34.0,68.0,5.750243425369263
1,26,8,8,9,8,0.56,69.0,33.0,54.0,43.0,6.90903377532959
1,26,9,8,9,8,0.52,56.0,48.0,47.0,48.0,7.1931984424591064
1,26,10,8,9,8,0.55,23.0,70.0,19.0,87.0,6.848241329193115
1,26,11,8,9,8,0.6,55.0,46.0,33.0,65.0,7.096671104431152
1,26,12,8,9,8,0.56,70.0,40.0,47.0,42.0,6.250615358352661
1,26,13,8,9,8,0.585,54.0,46.0,36.0,63.0,7.340924978256226
1,26,14,8,9,8,0.6,62.0,41.0,38.0,58.0,7.085891008377075
1,26,15,8,9,8,0.585,54.0,41.0,41.0,63.0,6.997359752655029
1,26,16,8,9,8,0.54,67.0,39.0,52.0,41.0,7.117022514343262
1,26,17,8,9,8,0.555,18.0,66.0,22.0,93.0,7.919458389282227
1,26,18,8,9,8,0.58,84.0,17.0,66.0,32.0,6.573318004608154
1,26,19,8,9,8,0.46,57.0,50.0,57.0,35.0,7.393164873123169
1,26,20,8,9,8,0.52,35.0,62.0,33.0,69.0,7.0870678424835205
1,26,21,8,9,8,0.545,72.0,29.0,61.0,37.0,7.228124380111694
1,26,22,8,9,8,0.53,40.0,59.0,34.0,66.0,6.969825267791748
1,26,23,8,9,8,0.495,44.0,51.0,49.0,55.0,7.022312164306641
1,26,24,8,9,8,0.6,60.0,42.0,37.0,60.0,7.124201536178589
1,27,0,9,10,9,0.495,45.0,56.0,44.0,54.0,7.432341575622559
1,27,1,9,10,9,0.52,67.0,36.0,59.0,37.0,6.688544511795044
