type,combination,iteration,totalDependencies,totalNodes,decisionDependencies,accuracy,truePositive,falseNegative,falsePositive,trueNegative,runtime
0,13,9,1,16,1,0.98,135.0,1.0,2.0,61.0,0.15600275993347168
0,13,10,1,16,1,0.99,142.0,0.0,1.0,56.0,0.16083359718322754
0,13,11,1,16,1,0.985,140.0,2.0,0.0,57.0,0.15802931785583496
0,13,12,1,16,1,0.99,146.0,0.0,1.0,52.0,0.15123820304870605
0,13,13,1,16,1,0.98,123.0,0.0,3.0,73.0,0.18084096908569336
0,13,14,1,16,1,0.985,150.0,0.0,2.0,47.0,0.16195249557495117
0,13,15,1,16,1,0.985,150.0,2.0,0.0,47.0,0.16062521934509277
0,13,16,1,16,1,0.985,142.0,1.0,1.0,55.0,0.1596965789794922
0,13,17,1,16,1,0.985,139.0,1.0,1.0,58.0,0.16111969947814941
0,13,18,1,16,1,0.99,135.0,0.0,1.0,63.0,0.16143226623535156
0,13,19,1,16,1,0.99,144.0,0.0,1.0,54.0,0.1644117832183838
0,13,20,1,16,1,0.985,144.0,0.0,2.0,53.0,0.17435026168823242
0,13,21,1,16,1,0.985,139.0,1.0,1.0,58.0,0.1506035327911377
0,13,22,1,16,1,0.98,146.0,1.0,2.0,50.0,0.1612544059753418
0,13,23,1,16,1,0.99,140.0,0.0,1.0,58.0,0.1508638858795166
0,13,24,1,16,1,0.99,146.0,0.0,1.0,52.0,0.14512324333190918
0,14,0,1,17,1,0.99,193.0,0.0,1.0,5.0,0.16930294036865234
0,14,1,1,17,1,0.99,193.0,0.0,1.0,5.0,0.15381717681884766
0,14,2,1,17,1,0.99,195.0,0.0,1.0,3.0,0.16014957427978516
0,14,3,1,17,1,0.98,195.0,3.0,0.0,1.0,0.1603703498840332
0,14,4,1,17,1,0.99,194.0,0.0,1.0,4.0,0.15404415130615234
0,14,5,1,17,1,0.99,194.0,0.0,1.0,4.0,0.16426968574523926
0,14,6,1,17,1,0.99,197.0,0.0,1.0,1.0,0.15879273414611816
0,14,7,1,17,1,0.995,199.0,0.0,0.0,0.0,0.1571979522705078
0,14,8,1,17,1,0.99,196.0,0.0,1.0,2.0,0.16381382942199707
0,14,9,1,17,1,0.985,194.0,1.0,1.0,3.0,0.15763068199157715
0,14,10,1,17,1,0.99,198.0,0.0,1.0,0.0,0.1623680591583252
0,14,11,1,17,1,0.99,197.0,0.0,1.0,1.0,0.1576099395751953
0,14,12,1,17,1,0.99,197.0,0.0,1.0,1.0,0.15272307395935059
0,14,13,1,17,1,0.99,195.0,0.0,1.0,3.0,0.14774870872497559
0,14,14,1,17,1,0.99,198.0,0.0,1.0,0.0,0.15827107429504395
0,14,15,1,17,1,0.99,197.0,0.0,1.0,1.0,0.16134119033813477
0,14,16,1,17,1,0.99,197.0,0.0,1.0,1.0,0.1659715175628662
0,14,17,1,17,1,0.99,196.0,0.0,1.0,2.0,0.15892672538757324
0,14,18,1,17,1,0.99,192.0,0.0,1.0,6.0,0.1730966567993164
0,14,19,1,17,1,0.99,198.0,0.0,1.0,0.0,0.1575777530670166
0,14,20,1,17,1,0.99,195.0,0.0,1.0,3.0,0.16026544570922852
0,14,21,1,17,1,0.99,194.0,0.0,1.0,4.0,0.1677381992340088
0,14,22,1,17,1,0.99,197.0,0.0,1.0,1.0,0.16542267799377441
0,14,23,1,17,1,0.985,194.0,2.0,0.0,3.0,0.15918445587158203
0,14,24,1,17,1,0.99,189.0,0.0,1.0,9.0,0.1737971305847168
0,15,0,1,18,1,0.99,39.0,1.0,0.0,159.0,0.16701912879943848
0,15,1,1,18,1,0.985,25.0,1.0,1.0,172.0,0.15180706977844238
0,15,2,1,18,1,0.99,24.0,1.0,0.0,174.0,0.16904425621032715
0,15,3,1,18,1,0.985,15.0,1.0,1.0,182.0,0.17449641227722168
0,15,4,1,18,1,0.99,38.0,1.0,0.0,160.0,0.17155766487121582
0,15,5,1,18,1,0.985,29.0,1.0,1.0,168.0,0.1606149673461914
0,15,6,1,18,1,0.98,24.0,2.0,1.0,172.0,0.16199851036071777
0,15,7,1,18,1,0.985,30.0,1.0,1.0,167.0,0.15431571006774902
0,15,8,1,18,1,0.985,24.0,2.0,0.0,173.0,0.1730337142944336
0,15,9,1,18,1,0.99,14.0,1.0,0.0,184.0,0.15494513511657715
0,15,10,1,18,1,0.99,27.0,0.0,1.0,171.0,0.16522741317749023
0,15,11,1,18,1,0.99,24.0,1.0,0.0,174.0,0.15958523750305176
0,15,12,1,18,1,0.98,28.0,2.0,1.0,168.0,0.1629185676574707
0,15,13,1,18,1,0.99,26.0,1.0,0.0,172.0,0.1697545051574707
0,15,14,1,18,1,0.985,25.0,0.0,2.0,172.0,0.16542434692382812
0,15,15,1,18,1,0.99,20.0,1.0,0.0,178.0,0.15621733665466309
0,15,16,1,18,1,0.99,30.0,0.0,1.0,168.0,0.1681203842163086
0,15,17,1,18,1,0.99,24.0,1.0,0.0,174.0,0.16962218284606934
0,15,18,1,18,1,0.99,22.0,1.0,0.0,176.0,0.15434718132019043
0,15,19,1,18,1,0.985,42.0,1.0,1.0,155.0,0.16939830780029297
0,15,20,1,18,1,0.99,32.0,1.0,0.0,166.0,0.16360044479370117
0,15,21,1,18,1,0.99,20.0,1.0,0.0,178.0,0.16233038902282715
0,15,22,1,18,1,0.985,19.0,1.0,1.0,178.0,0.16523075103759766
0,15,23,1,18,1,0.99,33.0,0.0,1.0,165.0,0.15873336791992188
0,15,24,1,18,1,0.99,27.0,1.0,0.0,171.0,0.17037081718444824
0,16,0,1,19,1,0.985,116.0,2.0,0.0,81.0,0.16801691055297852
0,16,1,1,19,1,0.985,113.0,2.0,0.0,84.0,0.16109704971313477
0,16,2,1,19,1,0.975,110.0,3.0,1.0,85.0,0.16966509819030762
0,16,3,1,19,1,0.99,121.0,0.0,1.0,77.0,0.16733360290527344
0,16,4,1,19,1,0.99,114.0,1.0,0.0,84.0,0.16410231590270996
0,16,5,1,19,1,0.985,109.0,1.0,1.0,88.0,0.1568739414215088
0,16,6,1,19,1,0.985,110.0,0.0,2.0,87.0,0.183546781539917
0,16,7,1,19,1,0.985,115.0,2.0,0.0,82.0,0.16147446632385254
0,16,8,1,19,1,0.985,126.0,0.0,2.0,71.0,0.15952205657958984
0,16,9,1,19,1,0.985,122.0,1.0,1.0,75.0,0.16854476928710938
0,16,10,1,19,1,0.985,115.0,1.0,1.0,82.0,0.17232012748718262
0,16,11,1,19,1,0.985,122.0,1.0,1.0,75.0,0.1578817367553711
0,16,12,1,19,1,0.99,114.0,0.0,1.0,84.0,0.16695117950439453
0,16,13,1,19,1,0.985,116.0,2.0,0.0,81.0,0.16246366500854492
0,16,14,1,19,1,0.99,114.0,1.0,0.0,84.0,0.16412019729614258
0,16,15,1,19,1,0.99,129.0,1.0,0.0,69.0,0.15917396545410156
0,16,16,1,19,1,0.98,106.0,2.0,1.0,90.0,0.16708588600158691
0,16,17,1,19,1,0.985,116.0,0.0,2.0,81.0,0.1610865592956543
0,16,18,1,19,1,0.985,117.0,1.0,1.0,80.0,0.16211223602294922
0,16,19,1,19,1,0.99,108.0,0.0,1.0,90.0,0.1628425121307373
0,16,20,1,19,1,0.98,125.0,3.0,0.0,71.0,0.15411853790283203
0,16,21,1,19,1,0.99,121.0,1.0,0.0,77.0,0.16782140731811523
0,16,22,1,19,1,0.99,106.0,0.0,1.0,92.0,0.15895867347717285
0,16,23,1,19,1,0.99,121.0,0.0,1.0,77.0,0.16519761085510254
0,16,24,1,19,1,0.985,117.0,2.0,0.0,80.0,0.15979266166687012
0,17,0,1,20,1,0.98,76.0,2.0,1.0,120.0,0.15447497367858887
0,17,1,1,20,1,0.99,84.0,1.0,0.0,114.0,0.17237162590026855
0,17,2,1,20,1,0.98,75.0,2.0,1.0,121.0,0.17400813102722168
0,17,3,1,20,1,0.98,82.0,2.0,1.0,114.0,0.18097257614135742
0,17,4,1,20,1,0.99,100.0,0.0,1.0,98.0,0.1535334587097168
0,17,5,1,20,1,0.99,80.0,1.0,0.0,118.0,0.15916657447814941
0,17,6,1,20,1,0.985,83.0,1.0,1.0,114.0,0.163346529006958
0,17,7,1,20,1,0.98,92.0,2.0,1.0,104.0,0.163909912109375
0,17,8,1,20,1,0.975,97.0,3.0,1.0,98.0,0.16611576080322266
0,17,9,1,20,1,0.99,80.0,1.0,0.0,118.0,0.16872143745422363
0,17,10,1,20,1,0.985,86.0,1.0,1.0,111.0,0.16797280311584473
0,17,11,1,20,1,0.99,70.0,1.0,0.0,128.0,0.17699742317199707
0,17,12,1,20,1,0.99,96.0,0.0,1.0,102.0,0.15777230262756348
0,17,13,1,20,1,0.99,88.0,1.0,0.0,110.0,0.16489148139953613
0,17,14,1,20,1,0.985,92.0,2.0,0.0,105.0,0.15717172622680664
0,17,15,1,20,1,0.985,80.0,1.0,1.0,117.0,0.17118048667907715
0,17,16,1,20,1,0.98,84.0,3.0,0.0,112.0,0.16312265396118164
0,17,17,1,20,1,0.99,83.0,1.0,0.0,115.0,0.16916346549987793
0,17,18,1,20,1,0.99,80.0,1.0,0.0,118.0,0.1860051155090332
0,17,19,1,20,1,0.98,84.0,3.0,0.0,112.0,0.18599748611450195
0,17,20,1,20,1,0.985,84.0,1.0,1.0,113.0,0.16640949249267578
0,17,21,1,20,1,0.985,92.0,1.0,1.0,105.0,0.15674877166748047
0,17,22,1,20,1,0.985,84.0,1.0,1.0,113.0,0.18635106086730957
0,17,23,1,20,1,0.99,80.0,1.0,0.0,118.0,0.1598958969116211
0,17,24,1,20,1,0.985,81.0,1.0,1.0,116.0,0.16211247444152832
0,18,0,1,21,1,0.99,2.0,1.0,0.0,196.0,0.1629486083984375
0,18,1,1,21,1,0.99,5.0,1.0,0.0,193.0,0.15729999542236328
0,18,2,1,21,1,0.99,2.0,1.0,0.0,196.0,0.16183757781982422
0,18,3,1,21,1,0.99,0.0,1.0,0.0,198.0,0.1547248363494873
0,18,4,1,21,1,0.985,3.0,2.0,0.0,194.0,0.1631157398223877
0,18,5,1,21,1,0.99,4.0,1.0,0.0,194.0,0.16939473152160645
0,18,6,1,21,1,0.98,6.0,1.0,2.0,190.0,0.1710221767425537
0,18,7,1,21,1,0.99,5.0,1.0,0.0,193.0,0.1628563404083252
0,18,8,1,21,1,0.99,3.0,1.0,0.0,195.0,0.167402982711792
0,18,9,1,21,1,0.99,1.0,1.0,0.0,197.0,0.15657663345336914
0,18,10,1,21,1,0.99,3.0,1.0,0.0,195.0,0.15661406517028809
0,18,11,1,21,1,0.99,2.0,1.0,0.0,196.0,0.16985678672790527
0,18,12,1,21,1,0.99,1.0,1.0,0.0,197.0,0.16221213340759277
0,18,13,1,21,1,0.99,3.0,1.0,0.0,195.0,0.1590721607208252
0,18,14,1,21,1,0.99,2.0,1.0,0.0,196.0,0.1735372543334961
0,18,15,1,21,1,0.99,4.0,1.0,0.0,194.0,0.16675138473510742
0,18,16,1,21,1,0.99,1.0,1.0,0.0,197.0,0.1656630039215088
0,18,17,1,21,1,0.99,4.0,1.0,0.0,194.0,0.1698298454284668
0,18,18,1,21,1,0.98,3.0,1.0,2.0,193.0,0.16455864906311035
0,18,19,1,21,1,0.99,1.0,1.0,0.0,197.0,0.16948890686035156
0,18,20,1,21,1,0.99,7.0,1.0,0.0,191.0,0.17061901092529297
0,18,21,1,21,1,0.99,11.0,1.0,0.0,187.0,0.1649928092956543
0,18,22,1,21,1,0.99,3.0,1.0,0.0,195.0,0.16946792602539062
0,18,23,1,21,1,0.99,5.0,1.0,0.0,193.0,0.16335773468017578
0,18,24,1,21,1,0.99,3.0,1.0,0.0,195.0,0.17711615562438965
0,19,0,1,22,1,0.99,24.0,1.0,0.0,174.0,0.16307520866394043
0,19,1,1,22,1,0.975,34.0,1.0,3.0,161.0,0.1634526252746582
0,19,2,1,22,1,0.985,26.0,2.0,0.0,171.0,0.18068313598632812
0,19,3,1,22,1,0.985,26.0,0.0,2.0,171.0,0.18000078201293945
0,19,4,1,22,1,0.985,32.0,0.0,2.0,165.0,0.1523289680480957
0,19,5,1,22,1,0.99,25.0,1.0,0.0,173.0,0.16331863403320312
0,19,6,1,22,1,0.99,29.0,1.0,0.0,169.0,0.16976642608642578
0,19,7,1,22,1,0.99,25.0,1.0,0.0,173.0,0.17151355743408203
0,19,8,1,22,1,0.99,30.0,1.0,0.0,168.0,0.17360663414001465
0,19,9,1,22,1,0.985,26.0,2.0,0.0,171.0,0.19054484367370605
0,19,10,1,22,1,0.99,29.0,1.0,0.0,169.0,0.16417908668518066
0,19,11,1,22,1,0.99,30.0,1.0,0.0,168.0,0.17899847030639648
0,19,12,1,22,1,0.99,28.0,1.0,0.0,170.0,0.17090463638305664
0,19,13,1,22,1,0.99,37.0,1.0,0.0,161.0,0.16646838188171387
0,19,14,1,22,1,0.985,26.0,1.0,1.0,171.0,0.16628766059875488
0,19,15,1,22,1,0.99,35.0,1.0,0.0,163.0,0.16196489334106445
0,19,16,1,22,1,0.99,13.0,1.0,0.0,185.0,0.16955852508544922
0,19,17,1,22,1,0.99,25.0,1.0,0.0,173.0,0.1679854393005371
0,19,18,1,22,1,0.99,25.0,1.0,0.0,173.0,0.1688673496246338
0,19,19,1,22,1,0.99,36.0,1.0,0.0,162.0,0.16424179077148438
0,19,20,1,22,1,0.99,27.0,1.0,0.0,171.0,0.17469406127929688
0,19,21,1,22,1,0.985,32.0,1.0,1.0,165.0,0.16374564170837402
0,19,22,1,22,1,0.985,27.0,1.0,1.0,170.0,0.16440033912658691
0,19,23,1,22,1,0.99,19.0,1.0,0.0,179.0,0.17017555236816406
0,19,24,1,22,1,0.985,30.0,1.0,1.0,167.0,0.17586755752563477
1,20,0,2,3,2,0.98,106.0,2.0,1.0,90.0,0.14550161361694336
1,20,1,2,3,2,0.985,112.0,2.0,0.0,85.0,0.14321494102478027
1,20,2,2,3,2,0.98,89.0,2.0,1.0,107.0,0.15399813652038574
1,20,3,2,3,2,0.98,95.0,1.0,2.0,101.0,0.14671754837036133
1,20,4,2,3,2,0.98,108.0,1.0,2.0,88.0,0.14489221572875977
1,20,5,2,3,2,0.985,100.0,0.0,2.0,97.0,0.14885663986206055
1,20,6,2,3,2,0.98,87.0,2.0,1.0,109.0,0.15956854820251465
1,20,7,2,3,2,0.985,105.0,2.0,0.0,92.0,0.14880871772766113
1,20,8,2,3,2,0.98,107.0,1.0,2.0,89.0,0.14160561561584473
1,20,9,2,3,2,0.98,102.0,2.0,1.0,94.0,0.1549663543701172
1,20,10,2,3,2,0.98,101.0,2.0,1.0,95.0,0.149247407913208
1,20,11,2,3,2,0.985,110.0,0.0,2.0,87.0,0.16503429412841797
1,20,12,2,3,2,0.98,83.0,1.0,2.0,113.0,0.14131450653076172
1,20,13,2,3,2,0.98,81.0,2.0,1.0,115.0,0.1584606170654297
1,20,14,2,3,2,0.98,82.0,2.0,1.0,114.0,0.13899898529052734
1,20,15,2,3,2,0.98,89.0,1.0,2.0,107.0,0.14931225776672363
1,20,16,2,3,2,0.985,107.0,2.0,0.0,90.0,0.1501789093017578
1,20,17,2,3,2,0.985,103.0,2.0,0.0,94.0,0.1659679412841797
1,20,18,2,3,2,0.98,107.0,1.0,2.0,89.0,0.1525592803955078
1,20,19,2,3,2,0.985,104.0,0.0,2.0,93.0,0.15305733680725098
1,20,20,2,3,2,0.98,109.0,2.0,1.0,87.0,0.1500840187072754
1,20,21,2,3,2,0.985,108.0,0.0,2.0,89.0,0.1423032283782959
1,20,22,2,3,2,0.985,91.0,2.0,0.0,106.0,0.14920759201049805
1,20,23,2,3,2,0.985,106.0,2.0,0.0,91.0,0.15034699440002441
1,20,24,2,3,2,0.98,108.0,1.0,2.0,88.0,0.14772415161132812
1,21,0,3,4,3,0.975,82.0,2.0,2.0,113.0,0.15555357933044434
1,21,1,3,4,3,0.975,90.0,1.0,3.0,105.0,0.1380009651184082
1,21,2,3,4,3,0.98,71.0,2.0,1.0,125.0,0.1325373649597168
1,21,3,3,4,3,0.98,78.0,2.0,1.0,118.0,0.1549990177154541
1,21,4,3,4,3,0.98,83.0,2.0,1.0,113.0,0.1399078369140625
1,21,5,3,4,3,0.98,82.0,1.0,2.0,114.0,0.14937400817871094
1,21,6,3,4,3,0.975,88.0,2.0,2.0,107.0,0.13819313049316406
1,21,7,3,4,3,0.975,94.0,1.0,3.0,101.0,0.1478564739227295
1,21,8,3,4,3,0.98,95.0,1.0,2.0,101.0,0.1390533447265625
1,21,9,3,4,3,0.98,84.0,1.0,2.0,112.0,0.14392638206481934
1,21,10,3,4,3,0.98,81.0,3.0,0.0,115.0,0.14000797271728516
1,21,11,3,4,3,0.98,83.0,1.0,2.0,113.0,0.15026354789733887
1,21,12,3,4,3,0.98,90.0,1.0,2.0,106.0,0.15435361862182617
1,21,13,3,4,3,0.97,84.0,1.0,4.0,110.0,0.15098261833190918
1,21,14,3,4,3,0.975,80.0,2.0,2.0,115.0,0.15434503555297852
1,21,15,3,4,3,0.975,86.0,2.0,2.0,109.0,0.15205669403076172
1,21,16,3,4,3,0.975,84.0,2.0,2.0,111.0,0.14953923225402832
1,21,17,3,4,3,0.975,98.0,3.0,1.0,97.0,0.14828205108642578
1,21,18,3,4,3,0.98,81.0,1.0,2.0,115.0,0.1470017433166504
1,21,19,3,4,3,0.98,77.0,1.0,2.0,119.0,0.15970396995544434
1,21,20,3,4,3,0.98,67.0,1.0,2.0,129.0,0.144150972366333
1,21,21,3,4,3,0.975,87.0,2.0,2.0,108.0,0.14305782318115234
1,21,22,3,4,3,0.98,81.0,1.0,2.0,115.0,0.14496684074401855
1,21,23,3,4,3,0.975,75.0,1.0,3.0,120.0,0.1425614356994629
1,21,24,3,4,3,0.98,77.0,2.0,1.0,119.0,0.1572275161743164
1,22,0,4,5,4,0.945,106.0,5.0,5.0,83.0,0.1555614471435547
1,22,1,4,5,4,0.955,122.0,3.0,5.0,69.0,0.15534567832946777
1,22,2,4,5,4,0.935,99.0,7.0,5.0,88.0,0.1465926170349121
1,22,3,4,5,4,0.945,115.0,5.0,5.0,74.0,0.15444350242614746
1,22,4,4,5,4,0.94,102.0,5.0,6.0,86.0,0.15255069732666016
1,22,5,4,5,4,0.955,106.0,4.0,4.0,85.0,0.14403986930847168
1,22,6,4,5,4,0.94,108.0,3.0,8.0,80.0,0.16133356094360352
1,22,7,4,5,4,0.935,108.0,5.0,7.0,79.0,0.15208077430725098
1,22,8,4,5,4,0.945,108.0,5.0,5.0,81.0,0.152695894241333
1,22,9,4,5,4,0.94,95.0,7.0,4.0,93.0,0.15226435661315918
1,22,10,4,5,4,0.935,101.0,7.0,5.0,86.0,0.14255928993225098
1,22,11,4,5,4,0.95,100.0,5.0,4.0,90.0,0.14782094955444336
1,22,12,4,5,4,0.94,101.0,5.0,6.0,87.0,0.13838791847229004
1,22,13,4,5,4,0.945,103.0,6.0,4.0,86.0,0.1488790512084961
1,22,14,4,5,4,0.94,113.0,6.0,5.0,75.0,0.15989398956298828
1,22,15,4,5,4,0.945,95.0,6.0,4.0,94.0,0.15796494483947754
1,22,16,4,5,4,0.94,100.0,7.0,4.0,88.0,0.15618014335632324
1,22,17,4,5,4,0.945,103.0,8.0,2.0,86.0,0.15676665306091309
1,22,18,4,5,4,0.935,91.0,5.0,7.0,96.0,0.14257478713989258
1,22,19,4,5,4,0.945,111.0,5.0,5.0,78.0,0.14960002899169922
1,22,20,4,5,4,0.935,96.0,6.0,6.0,91.0,0.14990019798278809
1,22,21,4,5,4,0.95,88.0,6.0,3.0,102.0,0.16455912590026855
1,22,22,4,5,4,0.94,93.0,7.0,4.0,95.0,0.1456587314605713
1,22,23,4,5,4,0.935,113.0,7.0,5.0,74.0,0.15765118598937988
1,22,24,4,5,4,0.94,101.0,6.0,5.0,87.0,0.1473093032836914
1,23,0,5,6,5,0.915,100.0,9.0,7.0,83.0,0.14542436599731445
1,23,1,5,6,5,0.925,93.0,5.0,9.0,92.0,0.16822171211242676
1,23,2,5,6,5,0.915,87.0,11.0,5.0,96.0,0.15407824516296387
1,23,3,5,6,5,0.915,101.0,7.0,9.0,82.0,0.16029810905456543
1,23,4,5,6,5,0.9,89.0,8.0,11.0,91.0,0.15694499015808105
1,23,5,5,6,5,0.925,87.0,8.0,6.0,98.0,0.15043997764587402
1,23,6,5,6,5,0.91,90.0,7.0,10.0,92.0,0.15179944038391113
1,23,7,5,6,5,0.905,94.0,10.0,8.0,87.0,0.17493414878845215
1,23,8,5,6,5,0.915,93.0,8.0,8.0,90.0,0.15012073516845703
1,23,9,5,6,5,0.91,96.0,8.0,9.0,86.0,0.15016937255859375
1,23,10,5,6,5,0.895,89.0,8.0,12.0,90.0,0.15868401527404785
1,23,11,5,6,5,0.905,102.0,10.0,8.0,79.0,0.15427899360656738
1,23,12,5,6,5,0.91,88.0,9.0,8.0,94.0,0.14856338500976562
1,23,13,5,6,5,0.925,96.0,5.0,9.0,89.0,0.16269373893737793
1,23,14,5,6,5,0.92,84.0,7.0,8.0,100.0,0.15052103996276855
1,23,15,5,6,5,0.915,94.0,9.0,7.0,89.0,0.16575193405151367
1,23,16,5,6,5,0.92,89.0,8.0,7.0,95.0,0.1530008316040039
1,23,17,5,6,5,0.91,101.0,8.0,9.0,81.0,0.1627664566040039
1,23,18,5,6,5,0.91,87.0,8.0,9.0,95.0,0.1556384563446045
1,23,19,5,6,5,0.9,80.0,11.0,8.0,100.0,0.15256571769714355
1,23,20,5,6,5,0.92,94.0,9.0,6.0,90.0,0.15296483039855957
1,23,21,5,6,5,0.92,94.0,8.0,7.0,90.0,0.15600275993347168
1,23,22,5,6,5,0.905,107.0,9.0,9.0,74.0,0.15480279922485352
1,23,23,5,6,5,0.905,82.0,8.0,10.0,99.0,0.16331267356872559
1,23,24,5,6,5,0.935,105.0,4.0,8.0,82.0,0.16102266311645508
1,24,0,6,7,6,0.865,92.0,13.0,13.0,81.0,0.17522525787353516
1,24,1,6,7,6,0.86,87.0,13.0,14.0,85.0,0.15760469436645508
1,24,2,6,7,6,0.87,89.0,10.0,15.0,85.0,0.16030144691467285
1,24,3,6,7,6,0.87,80.0,12.0,13.0,94.0,0.16348576545715332
1,24,4,6,7,6,0.865,92.0,11.0,15.0,81.0,0.1581590175628662
1,24,5,6,7,6,0.86,78.0,11.0,16.0,94.0,0.1593620777130127
1,24,6,6,7,6,0.865,101.0,14.0,12.0,72.0,0.15932273864746094
1,24,7,6,7,6,0.865,85.0,12.0,14.0,88.0,0.15115118026733398
1,24,8,6,7,6,0.87,74.0,11.0,14.0,100.0,0.15349173545837402
1,24,9,6,7,6,0.865,95.0,10.0,16.0,78.0,0.16391301155090332
1,24,10,6,7,6,0.865,85.0,13.0,13.0,88.0,0.15725421905517578
1,24,11,6,7,6,0.88,95.0,12.0,11.0,81.0,0.1539759635925293
1,24,12,6,7,6,0.895,82.0,10.0,10.0,97.0,0.16623139381408691
1,24,13,6,7,6,0.86,82.0,12.0,15.0,90.0,0.1629183292388916
1,24,14,6,7,6,0.885,85.0,7.0,15.0,92.0,0.15387535095214844
1,24,15,6,7,6,0.875,94.0,11.0,13.0,81.0,0.16177797317504883
1,24,16,6,7,6,0.875,82.0,11.0,13.0,93.0,0.1605525016784668
1,24,17,6,7,6,0.88,81.0,15.0,8.0,95.0,0.16306138038635254
1,24,18,6,7,6,0.85,85.0,15.0,14.0,85.0,0.15458154678344727
1,24,19,6,7,6,0.855,95.0,13.0,15.0,76.0,0.16041326522827148
1,24,20,6,7,6,0.855,81.0,14.0,14.0,90.0,0.16136431694030762
1,24,21,6,7,6,0.865,83.0,12.0,14.0,90.0,0.15787649154663086
1,24,22,6,7,6,0.865,89.0,15.0,11.0,84.0,0.17847251892089844
1,24,23,6,7,6,0.875,80.0,14.0,10.0,95.0,0.15962481498718262
1,24,24,6,7,6,0.86,72.0,15.0,12.0,100.0,0.15582942962646484
1,25,0,7,8,7,0.885,87.0,12.0,10.0,90.0,0.16007637977600098
1,25,1,7,8,7,0.84,86.0,15.0,16.0,82.0,0.16721105575561523
1,25,2,7,8,7,0.865,82.0,12.0,14.0,91.0,0.16896390914916992
1,25,3,7,8,7,0.875,82.0,13.0,11.0,93.0,0.16103196144104004
1,25,4,7,8,7,0.865,83.0,9.0,17.0,90.0,0.15682148933410645
1,25,5,7,8,7,0.875,95.0,10.0,14.0,80.0,0.15581297874450684
1,25,6,7,8,7,0.865,80.0,17.0,9.0,93.0,0.1653285026550293
1,25,7,7,8,7,0.87,79.0,12.0,13.0,95.0,0.15696310997009277
1,25,8,7,8,7,0.865,88.0,11.0,15.0,85.0,0.1519474983215332
1,25,9,7,8,7,0.845,83.0,14.0,16.0,86.0,0.16385936737060547
1,25,10,7,8,7,0.875,93.0,12.0,12.0,82.0,0.16184163093566895
1,25,11,7,8,7,0.86,79.0,15.0,12.0,93.0,0.16256499290466309
1,25,12,7,8,7,0.87,87.0,13.0,12.0,87.0,0.16002821922302246
1,25,13,7,8,7,0.85,91.0,12.0,17.0,79.0,0.16443300247192383
1,25,14,7,8,7,0.88,93.0,10.0,13.0,83.0,0.16710829734802246
1,25,15,7,8,7,0.845,92.0,15.0,15.0,77.0,0.16539883613586426
1,25,16,7,8,7,0.88,93.0,12.0,11.0,83.0,0.15442967414855957
1,25,17,7,8,7,0.87,89.0,14.0,11.0,85.0,0.1665949821472168
1,25,18,7,8,7,0.865,79.0,13.0,13.0,94.0,0.16018366813659668
1,25,19,7,8,7,0.87,88.0,12.0,13.0,86.0,0.16859936714172363
1,25,20,7,8,7,0.85,76.0,15.0,14.0,94.0,0.16289567947387695
1,25,21,7,8,7,0.85,101.0,15.0,14.0,69.0,0.16027069091796875
1,25,22,7,8,7,0.865,88.0,10.0,16.0,85.0,0.1642603874206543
1,25,23,7,8,7,0.86,77.0,13.0,14.0,95.0,0.15857863426208496
1,25,24,7,8,7,0.85,82.0,13.0,16.0,88.0,0.15711212158203125
1,26,0,8,9,8,0.71,76.0,28.0,29.0,66.0,0.17533516883850098
1,26,1,8,9,8,0.73,75.0,26.0,27.0,71.0,0.16452288627624512
1,26,2,8,9,8,0.67,62.0,28.0,37.0,72.0,0.17087554931640625
1,26,3,8,9,8,0.725,66.0,25.0,29.0,79.0,0.1691606044769287
1,26,4,8,9,8,0.74,86.0,23.0,28.0,62.0,0.1833794116973877
1,26,5,8,9,8,0.75,75.0,25.0,24.0,75.0,0.17059636116027832
1,26,6,8,9,8,0.755,64.0,27.0,21.0,87.0,0.16585159301757812
1,26,7,8,9,8,0.715,75.0,26.0,30.0,68.0,0.17804694175720215
1,26,8,8,9,8,0.71,79.0,26.0,31.0,63.0,0.1754918098449707
1,26,9,8,9,8,0.755,67.0,23.0,25.0,84.0,0.15824055671691895
1,26,10,8,9,8,0.77,77.0,25.0,20.0,77.0,0.1661844253540039
1,26,11,8,9,8,0.71,77.0,28.0,29.0,65.0,0.17448878288269043
1,26,12,8,9,8,0.705,58.0,33.0,25.0,83.0,0.15685629844665527
1,26,13,8,9,8,0.755,74.0,22.0,26.0,77.0,0.16700172424316406
1,26,14,8,9,8,0.67,81.0,30.0,35.0,53.0,0.1812736988067627
1,26,15,8,9,8,0.745,58.0,27.0,23.0,91.0,0.17705392837524414
1,26,16,8,9,8,0.77,95.0,17.0,28.0,59.0,0.1805438995361328
1,26,17,8,9,8,0.75,83.0,22.0,27.0,67.0,0.1722850799560547
1,26,18,8,9,8,0.7,71.0,27.0,32.0,69.0,0.15665173530578613
1,26,19,8,9,8,0.705,70.0,32.0,26.0,71.0,0.16904449462890625
1,26,20,8,9,8,0.775,80.0,21.0,23.0,75.0,0.18503141403198242
1,26,21,8,9,8,0.69,68.0,30.0,31.0,70.0,0.18068742752075195
1,26,22,8,9,8,0.715,59.0,27.0,29.0,84.0,0.17215681076049805
1,26,23,8,9,8,0.695,66.0,33.0,27.0,73.0,0.1605525016784668
