type,combination,iteration,totalDependencies,totalNodes,decisionDependencies,accuracy,truePositive,falseNegative,falsePositive,trueNegative 
2,45,11,4,5,1,0.98,30.0,2.0,0.0,166.0
2,45,12,4,5,1,0.985,33.0,1.0,0.0,164.0
2,45,13,4,5,1,0.985,33.0,1.0,0.0,164.0
2,45,14,4,5,1,0.98,29.0,2.0,0.0,167.0
2,45,15,4,5,1,0.98,38.0,1.0,1.0,158.0
2,45,16,4,5,1,0.975,29.0,3.0,0.0,166.0
2,45,17,4,5,1,0.98,20.0,2.0,0.0,176.0
2,45,18,4,5,1,0.98,40.0,2.0,0.0,156.0
2,45,19,4,5,1,0.985,33.0,1.0,0.0,164.0
2,45,20,4,5,1,0.985,27.0,1.0,0.0,170.0
2,45,21,4,5,1,0.985,37.0,1.0,0.0,160.0
2,45,22,4,5,1,0.975,35.0,2.0,1.0,160.0
2,45,23,4,5,1,0.975,26.0,2.0,1.0,169.0
2,45,24,4,5,1,0.98,24.0,1.0,1.0,172.0
2,46,0,4,5,2,0.97,76.0,2.0,1.0,118.0
2,46,1,4,5,2,0.97,66.0,2.0,1.0,128.0
2,46,2,4,5,2,0.975,66.0,2.0,0.0,129.0
2,46,3,4,5,2,0.975,56.0,2.0,0.0,139.0
2,46,4,4,5,2,0.965,64.0,3.0,1.0,129.0
2,46,5,4,5,2,0.97,68.0,2.0,1.0,126.0
2,46,6,4,5,2,0.965,51.0,2.0,2.0,142.0
2,46,7,4,5,2,0.965,63.0,3.0,1.0,130.0
2,46,8,4,5,2,0.97,60.0,3.0,0.0,134.0
2,46,9,4,5,2,0.975,59.0,2.0,0.0,136.0
2,46,10,4,5,2,0.97,79.0,3.0,0.0,115.0
2,46,11,4,5,2,0.97,60.0,0.0,3.0,134.0
2,46,12,4,5,2,0.975,64.0,2.0,0.0,131.0
2,46,13,4,5,2,0.97,64.0,2.0,1.0,130.0
2,46,14,4,5,2,0.98,76.0,1.0,0.0,120.0
2,46,15,4,5,2,0.965,66.0,4.0,0.0,127.0
2,46,16,4,5,2,0.97,72.0,1.0,2.0,122.0
2,46,17,4,5,2,0.965,73.0,2.0,2.0,120.0
2,46,18,4,5,2,0.975,65.0,2.0,0.0,130.0
2,46,19,4,5,2,0.975,65.0,2.0,0.0,130.0
2,46,20,4,5,2,0.975,74.0,2.0,0.0,121.0
2,46,21,4,5,2,0.965,71.0,3.0,1.0,122.0
2,46,22,4,5,2,0.975,60.0,2.0,0.0,135.0
2,46,23,4,5,2,0.975,46.0,2.0,0.0,149.0
2,46,24,4,5,2,0.96,75.0,5.0,0.0,117.0
2,47,0,4,5,3,0.96,91.0,3.0,1.0,101.0
2,47,1,4,5,3,0.96,96.0,4.0,0.0,96.0
2,47,2,4,5,3,0.965,87.0,1.0,2.0,106.0
2,47,3,4,5,3,0.955,101.0,1.0,4.0,90.0
2,47,4,4,5,3,0.96,89.0,3.0,1.0,103.0
2,47,5,4,5,3,0.965,83.0,3.0,0.0,110.0
2,47,6,4,5,3,0.965,81.0,3.0,0.0,112.0
2,47,7,4,5,3,0.965,90.0,2.0,1.0,103.0
2,47,8,4,5,3,0.96,84.0,4.0,0.0,108.0
2,47,9,4,5,3,0.95,86.0,5.0,1.0,104.0
2,47,10,4,5,3,0.955,97.0,4.0,1.0,94.0
2,47,11,4,5,3,0.965,95.0,3.0,0.0,98.0
2,47,12,4,5,3,0.955,90.0,3.0,2.0,101.0
2,47,13,4,5,3,0.95,90.0,4.0,2.0,100.0
2,47,14,4,5,3,0.96,92.0,0.0,4.0,100.0
2,47,15,4,5,3,0.945,83.0,4.0,3.0,106.0
2,47,16,4,5,3,0.96,97.0,2.0,2.0,95.0
2,47,17,4,5,3,0.945,85.0,2.0,5.0,104.0
2,47,18,4,5,3,0.95,101.0,2.0,4.0,89.0
2,47,19,4,5,3,0.96,93.0,1.0,3.0,99.0
2,47,20,4,5,3,0.955,107.0,1.0,4.0,84.0
2,47,21,4,5,3,0.96,93.0,0.0,4.0,99.0
2,47,22,4,5,3,0.96,99.0,4.0,0.0,93.0
2,47,23,4,5,3,0.965,78.0,3.0,0.0,115.0
2,47,24,4,5,3,0.95,94.0,3.0,3.0,96.0
2,48,0,4,5,4,0.945,119.0,1.0,5.0,70.0
2,48,1,4,5,4,0.935,119.0,1.0,7.0,68.0
2,48,2,4,5,4,0.965,103.0,0.0,2.0,90.0
2,48,3,4,5,4,0.925,101.0,4.0,6.0,84.0
2,48,4,4,5,4,0.935,111.0,1.0,7.0,76.0
2,48,5,4,5,4,0.935,114.0,2.0,6.0,73.0
2,48,6,4,5,4,0.95,103.0,2.0,3.0,87.0
2,48,7,4,5,4,0.93,108.0,1.0,8.0,78.0
2,48,8,4,5,4,0.94,114.0,1.0,6.0,74.0
2,48,9,4,5,4,0.94,110.0,0.0,7.0,78.0
2,48,10,4,5,4,0.92,103.0,3.0,8.0,81.0
2,48,11,4,5,4,0.935,95.0,6.0,2.0,92.0
2,48,12,4,5,4,0.945,110.0,2.0,4.0,79.0
2,48,13,4,5,4,0.94,106.0,1.0,6.0,82.0
2,48,14,4,5,4,0.94,116.0,2.0,5.0,72.0
2,48,15,4,5,4,0.945,97.0,2.0,4.0,92.0
2,48,16,4,5,4,0.945,102.0,2.0,4.0,87.0
2,48,17,4,5,4,0.93,106.0,4.0,5.0,80.0
2,48,18,4,5,4,0.92,105.0,6.0,5.0,79.0
2,48,19,4,5,4,0.935,119.0,3.0,5.0,68.0
2,48,20,4,5,4,0.94,119.0,2.0,5.0,69.0
2,48,21,4,5,4,0.93,109.0,4.0,5.0,77.0
2,48,22,4,5,4,0.925,108.0,8.0,2.0,77.0
2,48,23,4,5,4,0.94,105.0,1.0,6.0,83.0
2,48,24,4,5,4,0.92,99.0,6.0,5.0,85.0
2,49,0,5,6,1,0.99,94.0,0.0,0.0,104.0
2,49,1,5,6,1,0.98,68.0,1.0,1.0,128.0
2,49,2,5,6,1,0.975,85.0,2.0,1.0,110.0
2,49,3,5,6,1,0.985,80.0,1.0,0.0,117.0
2,49,4,5,6,1,0.985,97.0,1.0,0.0,100.0
2,49,5,5,6,1,0.975,82.0,3.0,0.0,113.0
2,49,6,5,6,1,0.975,85.0,0.0,3.0,110.0
2,49,7,5,6,1,0.98,74.0,1.0,1.0,122.0
2,49,8,5,6,1,0.985,78.0,1.0,0.0,119.0
2,49,9,5,6,1,0.98,86.0,0.0,2.0,110.0
2,49,10,5,6,1,0.985,91.0,1.0,0.0,106.0
2,49,11,5,6,1,0.98,88.0,2.0,0.0,108.0
2,49,12,5,6,1,0.985,92.0,1.0,0.0,105.0
2,49,13,5,6,1,0.985,74.0,1.0,0.0,123.0
2,49,14,5,6,1,0.985,85.0,1.0,0.0,112.0
2,49,15,5,6,1,0.985,91.0,1.0,0.0,106.0
2,49,16,5,6,1,0.985,81.0,1.0,0.0,116.0
2,49,17,5,6,1,0.975,92.0,3.0,0.0,103.0
2,49,18,5,6,1,0.97,78.0,3.0,1.0,116.0
2,49,19,5,6,1,0.99,73.0,0.0,0.0,125.0
2,49,20,5,6,1,0.985,70.0,1.0,0.0,127.0
2,49,21,5,6,1,0.99,81.0,0.0,0.0,117.0
2,49,22,5,6,1,0.985,76.0,1.0,0.0,121.0
2,49,23,5,6,1,0.98,73.0,1.0,1.0,123.0
2,49,24,5,6,1,0.975,89.0,2.0,1.0,106.0
2,50,0,5,6,2,0.975,91.0,1.0,1.0,104.0
2,50,1,5,6,2,0.98,99.0,1.0,0.0,97.0
2,50,2,5,6,2,0.97,97.0,1.0,2.0,97.0
2,50,3,5,6,2,0.97,98.0,2.0,1.0,96.0
2,50,4,5,6,2,0.98,98.0,1.0,0.0,98.0
2,50,5,5,6,2,0.97,97.0,0.0,3.0,97.0
2,50,6,5,6,2,0.97,107.0,3.0,0.0,87.0
2,50,7,5,6,2,0.975,101.0,0.0,2.0,94.0
2,50,8,5,6,2,0.96,89.0,4.0,1.0,103.0
2,50,9,5,6,2,0.975,102.0,1.0,1.0,93.0
2,50,10,5,6,2,0.97,95.0,0.0,3.0,99.0
2,50,11,5,6,2,0.965,98.0,1.0,3.0,95.0
2,50,12,5,6,2,0.97,101.0,3.0,0.0,93.0
2,50,13,5,6,2,0.97,101.0,0.0,3.0,93.0
2,50,14,5,6,2,0.965,83.0,2.0,2.0,110.0
2,50,15,5,6,2,0.97,101.0,1.0,2.0,93.0
2,50,16,5,6,2,0.97,94.0,2.0,1.0,100.0
2,50,17,5,6,2,0.98,92.0,1.0,0.0,104.0
2,50,18,5,6,2,0.96,98.0,4.0,1.0,94.0
2,50,19,5,6,2,0.965,90.0,3.0,1.0,103.0
2,50,20,5,6,2,0.975,96.0,1.0,1.0,99.0
2,50,21,5,6,2,0.975,102.0,2.0,0.0,93.0
2,50,22,5,6,2,0.97,98.0,3.0,0.0,96.0
2,50,23,5,6,2,0.97,98.0,2.0,1.0,96.0
2,50,24,5,6,2,0.965,91.0,1.0,3.0,102.0
2,51,0,5,6,3,0.955,99.0,1.0,4.0,92.0
2,51,1,5,6,3,0.955,79.0,4.0,1.0,112.0
2,51,2,5,6,3,0.965,102.0,1.0,2.0,91.0
2,51,3,5,6,3,0.96,88.0,3.0,1.0,104.0
2,51,4,5,6,3,0.96,101.0,1.0,3.0,91.0
2,51,5,5,6,3,0.96,99.0,3.0,1.0,93.0
2,51,6,5,6,3,0.955,102.0,1.0,4.0,89.0
2,51,7,5,6,3,0.96,91.0,2.0,2.0,101.0
2,51,8,5,6,3,0.955,104.0,2.0,3.0,87.0
2,51,9,5,6,3,0.955,90.0,1.0,4.0,101.0
2,51,10,5,6,3,0.955,82.0,3.0,2.0,109.0
2,51,11,5,6,3,0.965,88.0,1.0,2.0,105.0
2,51,12,5,6,3,0.955,87.0,5.0,0.0,104.0
2,51,13,5,6,3,0.955,106.0,2.0,3.0,85.0
2,51,14,5,6,3,0.935,102.0,4.0,5.0,85.0
2,51,15,5,6,3,0.955,92.0,2.0,3.0,99.0
2,51,16,5,6,3,0.96,100.0,2.0,2.0,92.0
2,51,17,5,6,3,0.95,90.0,3.0,3.0,100.0
2,51,18,5,6,3,0.955,90.0,2.0,3.0,101.0
2,51,19,5,6,3,0.965,82.0,2.0,1.0,111.0
2,51,20,5,6,3,0.96,102.0,1.0,3.0,90.0
2,51,21,5,6,3,0.96,93.0,4.0,0.0,99.0
2,51,22,5,6,3,0.95,92.0,5.0,1.0,98.0
2,51,23,5,6,3,0.96,86.0,4.0,0.0,106.0
2,51,24,5,6,3,0.95,87.0,4.0,2.0,103.0
2,52,0,5,6,4,0.925,92.0,6.0,4.0,93.0
2,52,1,5,6,4,0.94,90.0,6.0,1.0,98.0
2,52,2,5,6,4,0.925,95.0,3.0,7.0,90.0
2,52,3,5,6,4,0.935,90.0,6.0,2.0,97.0
2,52,4,5,6,4,0.935,99.0,3.0,5.0,88.0
2,52,5,5,6,4,0.935,101.0,4.0,4.0,86.0
2,52,6,5,6,4,0.93,94.0,7.0,2.0,92.0
2,52,7,5,6,4,0.935,86.0,4.0,4.0,101.0
2,52,8,5,6,4,0.925,90.0,6.0,4.0,95.0
2,52,9,5,6,4,0.935,90.0,7.0,1.0,97.0
2,52,10,5,6,4,0.935,91.0,2.0,6.0,96.0
2,52,11,5,6,4,0.925,92.0,5.0,5.0,93.0
2,52,12,5,6,4,0.925,78.0,6.0,4.0,107.0
2,52,13,5,6,4,0.935,89.0,5.0,3.0,98.0
2,52,14,5,6,4,0.92,93.0,7.0,4.0,91.0
2,52,15,5,6,4,0.93,104.0,2.0,7.0,82.0
2,52,16,5,6,4,0.94,94.0,3.0,4.0,94.0
2,52,17,5,6,4,0.94,90.0,0.0,7.0,98.0
2,52,18,5,6,4,0.93,107.0,1.0,8.0,79.0
2,52,19,5,6,4,0.935,88.0,6.0,2.0,99.0
2,52,20,5,6,4,0.94,90.0,6.0,1.0,98.0
2,52,21,5,6,4,0.94,96.0,5.0,2.0,92.0
2,52,22,5,6,4,0.93,100.0,1.0,8.0,86.0
2,52,23,5,6,4,0.925,89.0,7.0,3.0,96.0
2,52,24,5,6,4,0.93,90.0,7.0,2.0,96.0
2,53,0,5,6,5,0.9,106.0,2.0,12.0,74.0
2,53,1,5,6,5,0.895,94.0,12.0,3.0,85.0
2,53,2,5,6,5,0.9,81.0,8.0,6.0,99.0
2,53,3,5,6,5,0.895,86.0,11.0,4.0,93.0
2,53,4,5,6,5,0.895,90.0,3.0,12.0,89.0
2,53,5,5,6,5,0.895,86.0,10.0,5.0,93.0
2,53,6,5,6,5,0.91,100.0,3.0,9.0,82.0
2,53,7,5,6,5,0.89,85.0,11.0,5.0,93.0
2,53,8,5,6,5,0.895,88.0,4.0,11.0,91.0
2,53,9,5,6,5,0.9,82.0,11.0,3.0,98.0
2,53,10,5,6,5,0.89,84.0,14.0,2.0,94.0
2,53,11,5,6,5,0.89,80.0,7.0,9.0,98.0
2,53,12,5,6,5,0.9,91.0,9.0,5.0,89.0
2,53,13,5,6,5,0.915,81.0,10.0,1.0,102.0
2,53,14,5,6,5,0.89,103.0,3.0,13.0,75.0
2,53,15,5,6,5,0.9,102.0,6.0,8.0,78.0
2,53,16,5,6,5,0.905,92.0,5.0,8.0,89.0
2,53,17,5,6,5,0.91,68.0,11.0,1.0,114.0
2,53,18,5,6,5,0.895,98.0,5.0,10.0,81.0
2,53,19,5,6,5,0.905,87.0,6.0,7.0,94.0
2,53,20,5,6,5,0.895,82.0,10.0,5.0,97.0
2,53,21,5,6,5,0.905,106.0,1.0,12.0,75.0
2,53,22,5,6,5,0.915,85.0,8.0,3.0,98.0
2,53,23,5,6,5,0.89,116.0,1.0,15.0,62.0
2,53,24,5,6,5,0.895,98.0,7.0,8.0,81.0
2,54,0,6,7,1,0.98,123.0,1.0,1.0,73.0
2,54,1,6,7,1,0.98,125.0,1.0,1.0,71.0
2,54,2,6,7,1,0.98,127.0,1.0,1.0,69.0
2,54,3,6,7,1,0.98,127.0,0.0,2.0,69.0
2,54,4,6,7,1,0.985,129.0,1.0,0.0,68.0
2,54,5,6,7,1,0.985,125.0,1.0,0.0,72.0
2,54,6,6,7,1,0.985,124.0,1.0,0.0,73.0
2,54,7,6,7,1,0.98,137.0,2.0,0.0,59.0
2,54,8,6,7,1,0.985,120.0,1.0,0.0,77.0
2,54,9,6,7,1,0.98,130.0,1.0,1.0,66.0
2,54,10,6,7,1,0.985,124.0,1.0,0.0,73.0
2,54,11,6,7,1,0.98,118.0,1.0,1.0,78.0
2,54,12,6,7,1,0.975,122.0,0.0,3.0,73.0
2,54,13,6,7,1,0.975,123.0,3.0,0.0,72.0
2,54,14,6,7,1,0.985,132.0,1.0,0.0,65.0
2,54,15,6,7,1,0.98,121.0,1.0,1.0,75.0
2,54,16,6,7,1,0.97,122.0,4.0,0.0,72.0
2,54,17,6,7,1,0.975,126.0,1.0,2.0,69.0
2,54,18,6,7,1,0.98,109.0,1.0,1.0,87.0
2,54,19,6,7,1,0.975,120.0,1.0,2.0,75.0
2,54,20,6,7,1,0.98,128.0,1.0,1.0,68.0
2,54,21,6,7,1,0.98,127.0,2.0,0.0,69.0
2,54,22,6,7,1,0.97,115.0,3.0,1.0,79.0
2,54,23,6,7,1,0.98,132.0,2.0,0.0,64.0
2,54,24,6,7,1,0.98,122.0,0.0,2.0,74.0
2,55,0,6,7,2,0.97,128.0,2.0,1.0,66.0
2,55,1,6,7,2,0.965,114.0,2.0,2.0,79.0
2,55,2,6,7,2,0.975,112.0,0.0,2.0,83.0
2,55,3,6,7,2,0.965,121.0,3.0,1.0,72.0
2,55,4,6,7,2,0.965,122.0,3.0,1.0,71.0
2,55,5,6,7,2,0.975,111.0,1.0,1.0,84.0
2,55,6,6,7,2,0.97,109.0,0.0,3.0,85.0
2,55,7,6,7,2,0.965,118.0,2.0,2.0,75.0
2,55,8,6,7,2,0.975,116.0,1.0,1.0,79.0
2,55,9,6,7,2,0.97,102.0,1.0,2.0,92.0
2,55,10,6,7,2,0.97,113.0,3.0,0.0,81.0
2,55,11,6,7,2,0.965,122.0,3.0,1.0,71.0
2,55,12,6,7,2,0.97,110.0,1.0,2.0,84.0
2,55,13,6,7,2,0.975,111.0,1.0,1.0,84.0
2,55,14,6,7,2,0.965,110.0,1.0,3.0,83.0
2,55,15,6,7,2,0.97,120.0,2.0,1.0,74.0
2,55,16,6,7,2,0.96,108.0,1.0,4.0,84.0
2,55,17,6,7,2,0.97,113.0,1.0,2.0,81.0
2,55,18,6,7,2,0.975,122.0,1.0,1.0,73.0
2,55,19,6,7,2,0.98,127.0,0.0,1.0,69.0
2,55,20,6,7,2,0.975,120.0,0.0,2.0,75.0
2,55,21,6,7,2,0.965,121.0,3.0,1.0,72.0
2,55,22,6,7,2,0.965,114.0,1.0,3.0,79.0
2,55,23,6,7,2,0.97,113.0,0.0,3.0,81.0
2,55,24,6,7,2,0.965,103.0,2.0,2.0,90.0
2,56,0,6,7,3,0.96,87.0,4.0,0.0,105.0
2,56,1,6,7,3,0.95,86.0,4.0,2.0,104.0
2,56,2,6,7,3,0.94,95.0,4.0,4.0,93.0
2,56,3,6,7,3,0.955,90.0,4.0,1.0,101.0
2,56,4,6,7,3,0.97,97.0,1.0,1.0,97.0
2,56,5,6,7,3,0.96,84.0,2.0,2.0,108.0
2,56,6,6,7,3,0.955,86.0,3.0,2.0,105.0
2,56,7,6,7,3,0.96,95.0,2.0,2.0,97.0
2,56,8,6,7,3,0.96,92.0,2.0,2.0,100.0
2,56,9,6,7,3,0.955,95.0,3.0,2.0,96.0
2,56,10,6,7,3,0.955,94.0,3.0,2.0,97.0
2,56,11,6,7,3,0.955,100.0,1.0,4.0,91.0
2,56,12,6,7,3,0.95,87.0,1.0,5.0,103.0
2,56,13,6,7,3,0.95,92.0,5.0,1.0,98.0
2,56,14,6,7,3,0.95,101.0,2.0,4.0,89.0
2,56,15,6,7,3,0.96,102.0,0.0,4.0,90.0
2,56,16,6,7,3,0.96,93.0,4.0,0.0,99.0
2,56,17,6,7,3,0.945,103.0,1.0,6.0,86.0
2,56,18,6,7,3,0.955,101.0,1.0,4.0,90.0
2,56,19,6,7,3,0.945,87.0,5.0,2.0,102.0
2,56,20,6,7,3,0.955,90.0,3.0,2.0,101.0
2,56,21,6,7,3,0.955,107.0,0.0,5.0,84.0
2,56,22,6,7,3,0.955,105.0,2.0,3.0,86.0
2,56,23,6,7,3,0.95,95.0,2.0,4.0,95.0
2,56,24,6,7,3,0.96,89.0,3.0,1.0,103.0
2,57,0,6,7,4,0.925,95.0,5.0,5.0,90.0
2,57,1,6,7,4,0.945,97.0,2.0,4.0,92.0
2,57,2,6,7,4,0.935,94.0,4.0,4.0,93.0
2,57,3,6,7,4,0.935,96.0,4.0,4.0,91.0
2,57,4,6,7,4,0.935,109.0,0.0,8.0,78.0
2,57,5,6,7,4,0.945,95.0,1.0,5.0,94.0
2,57,6,6,7,4,0.925,88.0,8.0,2.0,97.0
2,57,7,6,7,4,0.94,91.0,5.0,2.0,97.0
2,57,8,6,7,4,0.925,93.0,4.0,6.0,92.0
2,57,9,6,7,4,0.945,112.0,2.0,4.0,77.0
2,57,10,6,7,4,0.93,102.0,1.0,8.0,84.0
2,57,11,6,7,4,0.945,93.0,5.0,1.0,96.0
2,57,12,6,7,4,0.925,84.0,5.0,5.0,101.0
2,57,13,6,7,4,0.925,93.0,2.0,8.0,92.0
2,57,14,6,7,4,0.94,88.0,6.0,1.0,100.0
2,57,15,6,7,4,0.95,96.0,4.0,1.0,94.0
2,57,16,6,7,4,0.93,89.0,7.0,2.0,97.0
2,57,17,6,7,4,0.935,110.0,6.0,2.0,77.0
2,57,18,6,7,4,0.925,89.0,7.0,3.0,96.0
2,57,19,6,7,4,0.925,103.0,4.0,6.0,82.0
2,57,20,6,7,4,0.925,91.0,4.0,6.0,94.0
2,57,21,6,7,4,0.935,90.0,2.0,6.0,97.0
2,57,22,6,7,4,0.94,90.0,5.0,2.0,98.0
2,57,23,6,7,4,0.925,103.0,4.0,6.0,82.0
2,57,24,6,7,4,0.945,100.0,2.0,4.0,89.0
2,58,0,6,7,5,0.885,83.0,12.0,5.0,94.0
2,58,1,6,7,5,0.895,81.0,9.0,6.0,98.0
2,58,2,6,7,5,0.89,80.0,12.0,4.0,98.0
2,58,3,6,7,5,0.91,97.0,6.0,6.0,85.0
2,58,4,6,7,5,0.915,88.0,8.0,3.0,95.0
2,58,5,6,7,5,0.9,86.0,10.0,4.0,94.0
2,58,6,6,7,5,0.905,95.0,5.0,8.0,86.0
2,58,7,6,7,5,0.9,89.0,3.0,11.0,91.0
2,58,8,6,7,5,0.895,98.0,5.0,10.0,81.0
2,58,9,6,7,5,0.91,87.0,8.0,4.0,95.0
2,58,10,6,7,5,0.905,101.0,1.0,12.0,80.0
2,58,11,6,7,5,0.9,78.0,10.0,4.0,102.0
2,58,12,6,7,5,0.88,91.0,12.0,6.0,85.0
2,58,13,6,7,5,0.895,76.0,13.0,2.0,103.0
2,58,14,6,7,5,0.91,107.0,7.0,5.0,75.0
2,58,15,6,7,5,0.91,86.0,2.0,10.0,96.0
2,58,16,6,7,5,0.9,88.0,12.0,2.0,92.0
2,58,17,6,7,5,0.91,111.0,2.0,10.0,71.0
2,58,18,6,7,5,0.905,92.0,11.0,2.0,89.0
2,58,19,6,7,5,0.885,80.0,7.0,10.0,97.0
2,58,20,6,7,5,0.89,89.0,8.0,8.0,89.0
2,58,21,6,7,5,0.905,100.0,1.0,12.0,81.0
2,58,22,6,7,5,0.9,81.0,9.0,5.0,99.0
2,58,23,6,7,5,0.89,88.0,9.0,7.0,90.0
2,58,24,6,7,5,0.905,74.0,10.0,3.0,107.0
2,59,0,6,7,6,0.905,97.0,4.0,8.0,84.0
2,59,1,6,7,6,0.905,96.0,5.0,8.0,85.0
2,59,2,6,7,6,0.91,95.0,4.0,7.0,87.0
2,59,3,6,7,6,0.9,97.0,6.0,7.0,83.0
2,59,4,6,7,6,0.91,84.0,9.0,2.0,98.0
2,59,5,6,7,6,0.895,91.0,10.0,4.0,88.0
2,59,6,6,7,6,0.905,82.0,10.0,2.0,99.0
2,59,7,6,7,6,0.9,87.0,9.0,4.0,93.0
2,59,8,6,7,6,0.91,105.0,6.0,5.0,77.0
2,59,9,6,7,6,0.9,99.0,4.0,9.0,81.0
2,59,10,6,7,6,0.91,76.0,10.0,1.0,106.0
2,59,11,6,7,6,0.915,97.0,3.0,7.0,86.0
2,59,12,6,7,6,0.875,87.0,11.0,7.0,88.0
2,59,13,6,7,6,0.9,90.0,4.0,9.0,90.0
2,59,14,6,7,6,0.9,85.0,9.0,4.0,95.0
2,59,15,6,7,6,0.885,89.0,10.0,6.0,88.0
2,59,16,6,7,6,0.875,92.0,3.0,15.0,83.0
2,59,17,6,7,6,0.895,73.0,12.0,2.0,106.0
2,59,18,6,7,6,0.915,91.0,10.0,0.0,92.0
2,59,19,6,7,6,0.89,80.0,12.0,3.0,98.0
2,59,20,6,7,6,0.895,80.0,12.0,2.0,99.0
2,59,21,6,7,6,0.89,99.0,7.0,8.0,79.0
2,59,22,6,7,6,0.895,89.0,9.0,6.0,90.0
2,59,23,6,7,6,0.92,80.0,9.0,1.0,104.0
2,59,24,6,7,6,0.925,83.0,7.0,2.0,102.0
2,60,0,7,8,1,0.985,144.0,0.0,1.0,53.0
2,60,1,7,8,1,0.985,150.0,0.0,1.0,47.0
2,60,2,7,8,1,0.985,146.0,0.0,1.0,51.0
2,60,3,7,8,1,0.98,145.0,1.0,1.0,51.0
2,60,4,7,8,1,0.985,154.0,0.0,1.0,43.0
2,60,5,7,8,1,0.99,151.0,0.0,0.0,47.0
2,60,6,7,8,1,0.985,148.0,0.0,1.0,49.0
2,60,7,7,8,1,0.985,139.0,1.0,0.0,58.0
2,60,8,7,8,1,0.98,149.0,1.0,1.0,47.0
2,60,9,7,8,1,0.98,149.0,1.0,1.0,47.0
2,60,10,7,8,1,0.985,149.0,1.0,0.0,48.0
2,60,11,7,8,1,0.975,145.0,0.0,3.0,50.0
2,60,12,7,8,1,0.98,147.0,1.0,1.0,49.0
2,60,13,7,8,1,0.97,140.0,4.0,0.0,54.0
2,60,14,7,8,1,0.975,145.0,1.0,2.0,50.0
2,60,15,7,8,1,0.975,155.0,2.0,1.0,40.0
2,60,16,7,8,1,0.985,148.0,0.0,1.0,49.0
2,60,17,7,8,1,0.98,149.0,0.0,2.0,47.0
2,60,18,7,8,1,0.985,153.0,0.0,1.0,44.0
2,60,19,7,8,1,0.98,143.0,2.0,0.0,53.0
2,60,20,7,8,1,0.98,146.0,0.0,2.0,50.0
2,60,21,7,8,1,0.985,151.0,1.0,0.0,46.0
2,60,22,7,8,1,0.985,148.0,0.0,1.0,49.0
2,60,23,7,8,1,0.98,142.0,2.0,0.0,54.0
2,60,24,7,8,1,0.985,154.0,0.0,1.0,43.0
2,61,0,7,8,2,0.965,97.0,1.0,3.0,96.0
2,61,1,7,8,2,0.97,91.0,1.0,2.0,103.0
2,61,2,7,8,2,0.965,94.0,3.0,1.0,99.0
2,61,3,7,8,2,0.97,102.0,0.0,3.0,92.0
2,61,4,7,8,2,0.97,99.0,3.0,0.0,95.0
2,61,5,7,8,2,0.96,103.0,1.0,4.0,89.0
2,61,6,7,8,2,0.965,96.0,0.0,4.0,97.0
2,61,7,7,8,2,0.965,90.0,3.0,1.0,103.0
2,61,8,7,8,2,0.975,94.0,2.0,0.0,101.0
2,61,9,7,8,2,0.97,97.0,2.0,1.0,97.0
2,61,10,7,8,2,0.97,108.0,2.0,1.0,86.0
2,61,11,7,8,2,0.97,101.0,3.0,0.0,93.0
2,61,12,7,8,2,0.965,108.0,2.0,2.0,85.0
2,61,13,7,8,2,0.975,108.0,1.0,1.0,87.0
2,61,14,7,8,2,0.975,106.0,0.0,2.0,89.0
2,61,15,7,8,2,0.975,96.0,2.0,0.0,99.0
2,61,16,7,8,2,0.965,102.0,3.0,1.0,91.0
2,61,17,7,8,2,0.975,115.0,0.0,2.0,80.0
2,61,18,7,8,2,0.975,107.0,1.0,1.0,88.0
2,61,19,7,8,2,0.98,97.0,1.0,0.0,99.0
2,61,20,7,8,2,0.975,92.0,1.0,1.0,103.0
2,61,21,7,8,2,0.975,106.0,1.0,1.0,89.0
2,61,22,7,8,2,0.955,96.0,3.0,3.0,95.0
2,61,23,7,8,2,0.97,93.0,0.0,3.0,101.0
2,61,24,7,8,2,0.97,92.0,3.0,0.0,102.0
2,62,0,7,8,3,0.955,98.0,2.0,3.0,93.0
2,62,1,7,8,3,0.96,96.0,1.0,3.0,96.0
2,62,2,7,8,3,0.965,85.0,0.0,3.0,108.0
2,62,3,7,8,3,0.955,102.0,0.0,5.0,89.0
2,62,4,7,8,3,0.945,99.0,3.0,4.0,90.0
2,62,5,7,8,3,0.955,105.0,3.0,2.0,86.0
2,62,6,7,8,3,0.96,99.0,1.0,3.0,93.0
2,62,7,7,8,3,0.95,95.0,3.0,3.0,95.0
2,62,8,7,8,3,0.96,93.0,4.0,0.0,99.0
2,62,9,7,8,3,0.965,105.0,0.0,3.0,88.0
2,62,10,7,8,3,0.965,102.0,2.0,1.0,91.0
2,62,11,7,8,3,0.945,96.0,5.0,2.0,93.0
2,62,12,7,8,3,0.965,92.0,1.0,2.0,101.0
2,62,13,7,8,3,0.945,91.0,3.0,4.0,98.0
2,62,14,7,8,3,0.96,104.0,3.0,1.0,88.0
2,62,15,7,8,3,0.945,88.0,4.0,3.0,101.0
2,62,16,7,8,3,0.965,113.0,2.0,1.0,80.0
2,62,17,7,8,3,0.95,94.0,3.0,3.0,96.0
2,62,18,7,8,3,0.96,102.0,0.0,4.0,90.0
2,62,19,7,8,3,0.945,94.0,4.0,3.0,95.0
2,62,20,7,8,3,0.96,89.0,4.0,0.0,103.0
